step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,cells
10000,1041778,1097,5929,3029,36.05,33,8,1.092,62,67.73,0,0,0,62,0,0,0,0,33,0,0,1.00,0.000,0.210,50.173,187.425,119.228,3.532,115.696,0.00,0.00,28,0.666,11,11,25.4,0.000,-47,2,0.000,187.425,1.000,0,64,0040444400044040004444400444044404000040044040004444004000404440
10000,1042398,1121,5919,2883,35.76,28,8,1.277,64,81.74,0,37,0,27,0,0,17,0,11,0,0,1.00,0.475,2.047,91.779,174.969,382.104,188.792,193.313,6.95,24.75,31,0.669,11,11,28.5,0.000,-41,2,0.000,174.969,1.000,0,62,0222000000020000002044000004044002444040220400002220004000222222
10000,1044224,1097,5889,3062,10.92,10,8,1.092,62,67.73,0,0,0,62,0,0,0,0,10,0,0,1.00,0.000,1.317,49.634,290.225,230.657,0.733,229.925,0.00,0.00,35,1.000,11,11,25.8,0.000,-42,2,0.000,290.225,1.000,0,22,4440004000044440000004400000000000000000000000000000000000000000
10000,1044375,103,5886,3161,6.23,6,8,1.132,64,65.11,0,17,13,34,0,0,4,1,1,0,0,1.00,0.642,0.000,25.773,374.818,77.604,12.312,65.292,14.74,127.50,43,1.000,4,11,46.2,0.537,444,0,0.000,342.089,1.000,0,18,0000000000000000000000000000000000002200000220400000000300000000
10000,1045608,103,5865,3336,6.79,6,8,1.132,64,65.11,0,17,13,34,0,0,0,0,6,0,0,1.00,0.000,0.000,21.983,349.247,87.773,35.933,51.839,8.55,99.00,38,1.000,7,11,57.9,0.812,219,0,0.000,90.671,1.000,0,16,0000000400000444000004000000400000000000000000000000000000000000
10000,1047515,997,5830,2722,53.11,43,8,1.235,64,79.05,0,0,0,64,0,0,0,0,43,0,0,1.00,0.000,0.561,137.223,295.704,73.927,0.000,73.927,0.00,0.00,21,0.549,10,10,9.9,0.000,-44,2,0.000,262.692,1.000,0,62,4000044044044444044440044044444040444040004444404404440044444440
10000,1050739,632,5758,3023,26.76,22,9,1.216,54,66.89,1,21,0,32,2,0,6,0,16,0,0,1.00,0.224,0.000,4.708,171.911,118.963,52.090,66.873,0.25,0.25,21,0.773,11,11,32.9,0.000,-113,2,0.000,171.911,1.000,0,46,000000000000000000000000000000004000004440400220044040220044440224000440000004000
10000,1052895,206,5707,2946,3.30,3,8,1.100,64,70.39,0,0,0,64,0,0,0,0,3,0,0,1.00,0.000,0.000,14.018,275.400,120.896,9.953,110.943,0.00,0.00,26,1.000,11,11,27.8,0.000,-33,2,0.000,275.400,1.000,0,8,0000000000000000000000000000000000000000000000000000400000004400
10000,1053591,729,5688,2928,30.93,28,10,1.105,61,67.39,0,24,0,37,0,0,13,0,15,0,0,1.00,0.420,0.000,46.707,197.670,69.173,11.320,57.854,3.35,5.00,29,0.719,7,8,11.5,0.673,60,0,0.000,128.862,1.000,0,64,4000022000040222000004220000004422200000002200000000420000000404000000404040000040040000004040000000
10000,1053692,1121,5686,2232,91.89,63,9,1.351,81,116.21,5,18,0,58,6,5,9,0,49,0,4,1.69,0.098,0.000,14.486,199.633,31.970,9.632,22.338,5.71,29.50,6,0.417,11,11,32.2,0.000,-91,2,0.000,199.633,1.000,0,43,002222111002204011000444444024444444244444444244444044444444444044444444000000444
10000,1057163,350,5593,3006,25.86,21,7,1.232,49,60.35,0,0,0,49,0,0,0,0,21,0,0,1.00,0.000,2.615,129.315,335.777,144.130,11.739,132.391,0.00,0.00,24,0.787,11,11,26.8,0.000,-27,2,0.000,335.587,1.000,0,42,0004444000044000000400000040040444404440404404400
10000,1057334,1,5589,3132,25.61,29,8,0.985,64,58.60,0,28,9,27,0,0,15,6,8,0,0,1.00,0.586,2.851,92.061,340.787,35.885,35.771,0.114,16.06,35.25,32,0.790,11,11,33.5,0.000,-85,1,340.785,0.000,1.000,0,68,0204000000220000222024040020234020203044220233000203300040400000
10000,1058544,1020,5559,2690,46.98,31,7,1.056,49,73.90,24,0,6,19,0,16,0,5,10,0,0,3.50,0.000,3.914,177.265,206.188,190.523,30.901,159.623,0.00,0.00,17,0.584,11,11,34.9,0.000,-78,2,0.000,206.188,1.000,0,32,0444040100440411114041010140101113011000301001333
10000,1058852,153,5552,2891,21.15,21,9,1.007,64,63.44,0,0,2,62,0,0,0,0,21,0,0,1.00,0.000,3.747,82.017,291.607,146.686,5.411,141.275,0.00,0.00,28,0.870,10,11,22.2,0.000,-36,2,0.000,290.625,1.000,0,38,000000000000000000000000000000000000000000000444440000404440000440440004044404444
10000,1059315,127,5541,3180,2.54,2,7,1.268,48,57.70,0,0,5,43,0,0,0,0,2,0,0,1.00,0.000,0.948,8.210,131.769,99.174,0.000,99.174,0.00,0.00,29,1.000,11,11,24.1,0.000,-38,2,0.000,131.769,1.000,0,8,0000000000000400000400000000000000000000000000000
10000,1059623,1,5535,3512,3.18,3,7,1.059,49,51.89,0,11,0,38,0,0,2,0,1,0,0,1.00,0.630,0.000,0.309,193.621,170.839,23.570,147.269,3.51,6.25,27,1.000,11,11,33.9,0.000,-160,2,0.000,193.621,1.000,0,10,0000000040000000220000000000000000000000000000000
10000,1059892,1,5528,3475,1.15,1,8,1.153,46,53.03,0,15,0,31,0,0,0,0,1,0,0,1.00,0.000,0.000,2.696,205.614,176.070,62.259,113.811,7.22,16.25,21,1.000,11,11,28.2,0.000,-24,2,0.000,205.609,1.000,0,4,0000000400000000000000000000000000000000000000000000000000000000
10000,1059935,1,5527,3122,12.80,17,8,0.985,64,56.14,0,26,14,24,0,0,4,8,5,0,0,1.00,0.312,0.000,37.083,359.032,5.319,0.619,4.700,3.34,15.00,33,1.000,11,11,36.9,0.000,-27,1,359.032,0.000,1.000,0,40,0000000000000000000000000000000000033340222033002033030444000040
10000,1060821,1,5508,2824,41.37,39,8,1.061,60,63.64,0,0,0,60,0,0,0,0,39,0,0,1.00,0.000,0.000,88.361,169.194,225.751,30.751,195.000,0.00,0.00,21,0.622,11,11,35.1,0.000,-25,2,0.000,169.194,1.000,0,78,4444044000404404040444444400004040000400400444440404004444444444
10000,1061863,103,5482,2867,36.23,34,8,1.132,64,65.11,0,17,13,34,0,0,10,4,20,0,0,1.00,0.276,0.000,37.158,228.815,83.237,40.108,43.129,9.17,83.00,22,0.665,11,11,30.5,0.000,-146,2,0.000,228.612,1.000,0,68,0400004404040440444044403442440400200004000222040000203000222233
10000,1062868,1,5457,3152,9.17,9,8,1.019,64,65.19,0,3,0,61,0,0,0,0,9,0,0,1.00,0.000,0.000,36.565,304.634,197.505,36.930,160.575,2.24,3.00,18,1.000,11,11,38.1,0.000,-48,2,0.000,304.463,1.000,0,20,0000000000000000000000400000000400004440000044000000440000000000
10000,1062932,1121,5456,2713,45.04,42,8,1.072,64,68.64,0,33,0,31,0,0,25,0,17,0,0,1.00,0.555,0.000,47.300,305.855,19.497,5.835,13.662,58.52,363.50,21,0.596,10,13,3.7,0.000,-86,2,0.000,305.855,1.000,0,70,2202404002200044222400442200404002004440222244042220224422022200
10000,1063209,172,5448,2347,72.06,47,8,1.075,61,93.57,26,0,0,35,0,20,0,0,27,0,0,3.44,0.000,0.000,0.670,95.859,95.008,6.430,88.578,0.00,0.00,10,0.471,11,11,35.6,0.000,-20,2,0.000,95.859,1.000,0,31,4444444044040444444414440441110444100011441110110010001000111111
10000,1064483,1,5418,3170,22.65,27,8,0.985,64,56.14,0,26,14,24,0,0,8,8,11,0,0,1.00,0.353,0.000,26.834,293.245,36.009,36.009,0.000,6.17,11.00,29,0.840,11,11,37.4,0.000,-41,1,293.245,0.000,1.000,0,62,0002444000020440000220000220300402033040002033440033004000003400
10000,1064814,1,5409,3307,9.22,8,8,1.153,46,53.03,0,15,0,31,0,0,0,0,8,0,0,1.00,0.000,0.876,11.229,167.700,153.661,21.937,131.724,2.69,7.00,24,1.000,11,11,31.0,0.000,-88,2,0.000,167.700,1.000,0,22,0000400000004440044400040000000000000000000000000000000000000000
10000,1064906,1055,5408,2389,72.80,55,8,1.324,64,84.71,0,19,0,45,0,0,15,0,40,0,0,1.00,0.206,0.000,49.065,165.569,58.133,33.906,24.226,33.71,55.25,6,0.469,14,14,32.4,0.000,-257,2,0.000,165.569,1.000,0,46,4444400044444422444044224044442004444422044444224444422244442202
10000,1064986,1,5406,3128,10.83,14,8,0.985,64,56.14,0,26,14,24,0,0,2,6,6,0,0,1.00,0.185,0.000,6.893,238.204,53.217,53.217,0.000,5.52,13.00,41,1.000,11,11,32.7,0.000,-41,1,238.204,0.000,1.000,0,36,0000000000002400000000400002330400033300000300400000004000000004
10000,1065295,1,5398,2631,60.11,56,8,1.073,64,68.69,0,6,0,58,0,0,6,0,50,0,0,1.00,0.100,0.000,55.230,167.767,105.488,21.557,83.931,13.46,23.00,8,0.516,11,11,38.0,0.000,-191,2,0.000,167.601,1.000,0,52,0444440444444444444444444444440404444044040444444440444422222244
10000,1065296,1,5398,3419,3.88,4,7,0.970,49,47.55,0,42,0,7,0,0,4,0,0,0,0,1.00,1.030,0.000,7.729,260.273,0.000,0.000,0.000,0.00,0.00,32,1.000,11,11,35.0,0.000,-69,1,260.273,0.000,1.000,0,14,0000000000002000022020000000000000000000000000000
10000,1065966,1,5382,2933,30.90,30,8,1.030,64,65.92,0,17,0,47,0,0,11,0,19,0,0,1.00,0.356,1.113,97.914,271.686,78.433,10.859,67.573,22.70,106.75,22,0.720,14,14,35.3,0.000,-456,2,0.000,271.686,1.000,0,58,0000000444000404040440440420404004222040022020000422200044200400
10000,1066129,1,5378,3390,1.15,1,8,1.153,46,53.03,0,15,0,31,0,0,0,0,1,0,0,1.00,0.000,0.000,2.842,138.520,171.207,28.294,142.913,6.21,29.75,23,1.000,11,11,30.1,0.000,-49,2,0.000,138.520,1.000,0,4,0000000000000000000000004000000000000000000000000000000000000000
10000,1066522,1,5369,2023,103.13,55,8,0.992,64,116.02,53,3,0,8,2,49,3,0,3,2,2,11.78,0.029,0.000,12.139,150.701,12.934,12.934,0.000,1.46,3.00,5,0.394,11,11,26.3,0.000,-66,1,150.701,0.000,1.000,0,7,1111111111111111401110114111111101122011011211010111111104111011
10000,1066698,1049,5365,2899,24.72,20,7,1.236,49,60.55,0,6,0,43,0,0,1,0,19,0,0,1.00,0.040,0.000,35.681,138.010,78.359,19.725,58.634,0.50,0.50,28,0.805,7,7,7.4,0.337,4,0,0.000,126.834,1.000,0,56,4020000044040404040400404440004004404004000400400
10000,1067149,598,5356,3124,17.04,15,7,1.136,49,56.23,2,0,3,44,0,1,0,2,12,0,0,1.08,0.000,0.971,33.682,174.555,75.668,10.234,65.434,0.00,0.00,24,0.969,11,11,24.1,0.000,-34,2,0.000,174.555,1.000,0,36,0000000000040044001000040300040300000444000004444
10000,1067627,1,5345,2789,31.93,31,8,1.030,64,65.92,0,17,0,47,0,0,9,0,22,0,0,1.00,0.282,1.170,46.251,324.978,29.930,0.000,29.930,5.27,128.75,21,0.708,14,14,37.6,0.000,-245,2,0.000,324.978,1.000,0,64,4400000040444040000444400002004400020404400222440420204400022400
10000,1068032,1055,5337,3448,2.24,2,7,1.120,49,54.87,0,15,0,34,0,0,1,0,1,0,0,1.00,0.447,0.000,6.046,139.157,257.931,14.968,242.962,5.32,7.50,25,1.000,11,11,36.8,0.000,-23,2,0.000,139.157,1.000,0,6,0000000000000000000000000000000000004000000200000
10000,1068394,363,5329,2416,66.95,54,8,1.240,64,79.34,0,0,0,64,0,0,0,0,54,0,0,1.00,0.000,0.176,69.292,142.807,103.043,26.676,76.367,0.00,0.00,10,0.489,11,11,37.3,0.000,-6,2,0.000,142.649,1.000,0,58,4444444444004444444440444044444444404400444444444444044404440444
10000,1068395,716,5329,2461,57.81,45,8,1.285,64,82.21,0,10,0,54,0,0,8,0,37,0,0,1.00,0.138,3.795,134.365,273.605,80.080,1.591,78.488,1.00,1.50,12,0.526,11,11,36.9,0.000,-27,2,0.000,273.560,1.000,0,66,4440004440444440004444404402224040420240444222440444040444044004
10000,1068931,103,5318,2978,21.90,20,8,1.095,64,70.08,0,13,0,51,0,0,7,0,13,0,0,1.00,0.320,2.297,109.494,290.593,158.919,28.808,130.111,5.50,9.00,23,0.855,8,11,67.8,0.816,43,0,0.000,270.898,1.000,0,38,0000000000000400000444400044400044000040002222400002224000000000
10000,1068975,943,5317,2702,45.52,31,8,1.468,44,64.61,0,0,0,44,0,0,0,0,31,0,0,1.00,0.000,2.063,169.777,255.487,86.733,10.979,75.753,0.00,0.00,13,0.593,11,11,37.6,0.000,-4,2,0.000,255.485,1.000,0,52,4044440404404440044044404444044400000044000004400000044400000040
10000,1069255,1127,5311,2875,11.52,9,7,1.280,49,62.09,0,0,1,48,0,0,0,0,9,0,0,1.00,0.000,1.348,51.134,204.011,221.704,2.036,219.667,0.00,0.00,25,1.000,11,11,24.8,0.000,-2,2,0.000,204.011,1.000,0,20,0000000000000040440004440000440400000000000000000
10000,1069584,1,5305,2579,39.36,29,8,0.937,64,76.84,18,4,0,42,2,13,3,0,13,0,2,4.18,0.076,0.000,43.728,333.959,3.064,0.683,2.381,4.59,10.25,16,0.638,11,11,34.1,0.000,-16,1,331.313,0.000,1.000,0,25,0004040042044400220044001004440001144000111100001011000001110000
10000,1070873,1,5276,2044,94.83,56,8,0.895,64,109.14,58,0,0,6,0,50,0,0,6,0,0,11.53,0.000,0.000,16.278,98.919,79.641,79.641,0.000,0.00,0.00,8,0.411,11,11,29.5,0.000,-52,1,98.919,0.000,1.000,0,0,1111101110111011011111111114441111144411111111101011111111110110
10000,1071539,1,5263,3369,2.95,3,7,0.984,49,47.22,0,22,2,25,0,0,0,0,3,0,0,1.00,0.000,0.000,4.073,357.907,3.885,2.525,1.360,17.51,164.75,22,1.000,11,14,25.6,0.000,-7,1,357.907,0.000,1.000,0,8,0000000000000000000000000000000000000000000000444
10000,1071799,789,5257,1613,167.22,119,11,1.405,121,170.03,0,0,0,121,0,0,0,0,119,0,0,1.00,0.000,0.000,31.347,235.988,104.389,0.000,104.389,0.00,0.00,2,0.309,11,11,29.8,0.000,-63,2,0.000,235.988,1.000,0,52,4444444444444444444444404444444444444444444444444444444444444444444444444404444444444444444444444444444444444444444444444
10000,1071919,632,5255,2039,105.27,58,8,1.284,59,106.55,24,4,0,31,2,24,4,0,30,0,2,6.75,0.038,0.000,35.274,179.551,29.503,4.001,25.503,0.25,0.25,1,0.390,11,11,34.1,0.000,-40,2,0.000,179.551,1.000,0,18,0001111002111111224411112444041144444411444444114444441144444411
10000,1072136,1089,5250,2520,55.86,50,8,1.117,64,71.50,0,0,0,64,0,0,0,0,50,0,0,1.00,0.000,0.000,29.770,162.449,105.851,8.198,97.653,0.00,0.00,13,0.535,11,11,37.1,0.000,-158,2,0.000,162.449,1.000,0,56,4444000444444444044444044404444004444444440444440044044400444444
10000,1072238,915,5248,2694,43.95,32,7,1.332,46,62.60,1,0,0,45,0,1,0,0,31,0,0,1.14,0.000,0.000,76.407,92.723,129.821,0.206,129.615,0.00,0.00,14,0.603,11,11,37.4,0.000,-33,2,0.000,92.723,1.000,0,55,0444440404404440444444400000004444404444041400044
10000,1072385,824,5245,2955,33.34,30,7,1.111,49,54.45,0,0,0,49,0,0,0,0,30,0,0,1.00,0.000,4.027,166.692,375.702,199.927,0.000,199.927,0.00,0.00,19,0.693,11,11,28.5,0.000,-9,2,0.000,344.433,1.000,0,58,4400400444040444044400400400444404444404404044400
10000,1073796,1,5217,3156,9.90,10,7,0.990,49,50.51,2,0,0,47,0,0,0,0,10,0,0,1.00,0.000,0.000,14.150,258.732,0.000,0.000,0.000,0.00,0.00,31,1.000,11,11,35.8,0.000,-21,1,258.732,0.000,1.000,0,30,0000000000000040400000400000040400040440004400000
10000,1074236,1112,5208,3140,23.89,23,7,1.039,49,50.89,0,3,0,46,0,0,3,0,20,0,0,1.00,0.126,1.177,65.952,175.101,85.840,2.974,82.866,1.75,9.25,20,0.818,11,5,24.3,0.000,-43,2,0.000,174.914,1.000,0,58,0044040440004040444400404400004004044004002224000
10000,1074695,1,5199,2261,74.79,69,9,1.084,81,87.80,0,0,0,81,0,0,0,0,69,0,0,1.00,0.000,0.000,28.093,137.542,120.646,51.195,69.451,0.00,0.00,12,0.463,7,8,11.8,0.420,11,0,0.000,128.972,1.000,0,64,444444444444444444444044040444444444444404400444444440440444444044440444044444044
10000,1074889,1,5196,2549,59.29,50,8,1.059,64,72.00,10,9,12,33,0,10,7,8,25,0,0,1.00,0.118,7.368,182.333,291.800,53.356,12.522,40.835,10.70,16.00,7,0.519,11,11,31.4,0.000,-38,2,0.000,291.800,1.000,0,53,0000444444034444322204443202114432211144033111404030114404034440
10000,1075844,1,5178,3098,13.07,13,8,1.005,64,64.32,0,25,0,39,0,0,0,0,13,0,0,1.00,0.000,2.293,37.806,310.482,39.362,0.000,39.362,2.06,56.50,17,1.000,10,10,13.4,0.000,-44,2,0.000,310.482,1.000,0,24,0000000000044400000444440004040400044000000000000000000000000000
10000,1076359,363,5167,2764,40.27,34,7,1.184,49,58.03,0,0,0,49,0,0,0,0,34,0,0,1.00,0.000,0.000,1.171,77.424,115.337,1.085,114.252,0.00,0.00,15,0.630,11,11,37.2,0.000,-38,2,0.000,77.424,1.000,0,58,4404000040404444444404004444444040444044444440440
10000,1077016,1,5154,2632,48.41,47,8,1.030,64,65.92,0,17,0,47,0,0,11,0,36,0,0,1.00,0.227,0.000,83.645,262.241,35.793,0.000,35.793,20.76,88.75,13,0.575,11,14,36.8,0.000,-31,2,0.000,262.239,1.000,0,62,4400004444440044404444444400444440222444400220440422224044202440
10000,1077092,258,5153,3198,2.04,2,9,1.020,49,50.00,0,0,0,49,0,0,0,0,2,0,0,1.00,0.000,0.000,7.607,174.494,121.741,0.000,121.741,0.00,0.00,34,1.000,11,11,34.8,0.000,-50,2,0.000,174.494,1.000,0,8,000000000000000000000004000000000400000000000000000000000000000000000000000000000
10000,1078164,789,5129,1712,140.74,118,11,1.193,121,144.32,0,0,0,121,0,0,0,0,118,0,0,1.00,0.000,0.000,30.564,173.815,92.855,0.000,92.855,0.00,0.00,3,0.337,11,11,30.7,0.000,-57,2,0.000,173.815,1.000,0,54,4444444444444444444444444444444044444444444444444444444444444444444444444444444444444444440444444404444444444444444444444
10000,1078425,1027,5124,2958,23.36,26,8,0.916,64,57.25,0,17,3,44,0,0,9,1,16,0,0,1.00,0.385,0.000,15.705,263.404,0.000,0.000,0.000,1.00,1.00,26,0.828,11,11,32.2,0.000,-43,1,263.404,0.000,1.000,0,56,0440000000400000000404004000442240404202444422000004002200000320
10000,1078600,1,5119,2932,16.22,16,10,1.014,100,101.37,0,31,0,69,0,0,0,0,16,0,0,1.00,0.000,0.000,44.529,203.312,114.528,13.886,100.642,11.50,11.75,13,0.993,11,7,35.2,0.000,-12,2,0.000,69.090,1.000,0,36,4400000000400000000004000000000400000000040000000040040000004444400000440400000000000000000000000000
10000,1078826,1,5115,2599,48.80,38,7,1.162,49,63.33,7,26,3,13,4,5,23,2,8,4,4,1.79,0.471,0.000,2.574,156.746,20.116,5.830,14.286,0.25,0.25,11,0.573,10,10,15.5,0.000,-9,2,0.000,156.533,1.000,0,45,1144422010040211224400222240320220432222220222202
10000,1078882,992,5114,2429,58.62,50,8,1.172,64,75.03,0,21,0,43,0,0,15,0,35,0,0,1.00,0.256,0.000,51.214,154.149,104.392,28.093,76.299,4.03,8.00,11,0.522,11,11,28.5,0.000,-59,2,0.000,154.149,1.000,0,68,0222220202020222022040202444440400404444444444444444044444444444
10000,1079123,1112,5108,2796,34.51,29,7,1.190,48,57.11,0,0,0,48,0,0,0,0,29,0,0,1.00,0.000,1.628,128.831,235.376,70.733,0.503,70.229,0.00,0.00,16,0.681,10,11,21.9,0.000,-46,2,0.000,233.850,1.000,0,54,4044040444404440044440440440004440400040040004444
10000,1079878,992,5091,2402,53.93,46,8,1.172,64,75.03,0,15,0,49,0,0,11,0,35,0,0,1.00,0.204,0.000,2.481,101.058,121.880,87.749,34.131,7.16,30.00,18,0.545,11,11,24.1,0.000,-5,2,0.000,101.058,1.000,0,78,4444422204222202440044002444044404444440244404040404404420400404
10000,1079970,258,5089,3336,4.63,4,9,1.157,38,43.96,0,0,0,38,0,0,0,0,4,0,0,1.00,0.000,0.983,15.077,170.235,69.673,6.005,63.668,0.00,0.00,28,1.000,11,11,34.4,0.000,-2,2,0.000,169.506,1.000,0,12,044400000000040000000000000000000000000000000000000000000000000000000000000000000
10000,1080420,1,5079,2283,71.58,64,9,1.085,81,90.02,2,45,0,34,6,2,41,0,21,6,6,1.25,0.573,0.000,36.847,276.795,93.937,76.319,17.618,9.75,272.25,6,0.473,14,14,37.1,0.000,-496,2,0.000,276.795,1.000,0,53,004000011400444440404222244042222224442222220022222220422222222442220224442202220
10000,1081025,237,5066,2294,67.02,64,9,1.047,81,84.82,0,0,0,81,0,0,0,0,64,0,0,1.00,0.000,6.848,335.109,501.249,179.407,0.371,179.036,0.00,0.00,10,0.489,11,11,30.0,0.000,-11,2,0.000,501.240,1.000,0,64,400000004440444444444444444040444040444440444444440444444444444444444404044440444
10000,1081252,993,5060,3487,2.00,2,7,1.000,40,39.98,0,20,0,20,0,0,1,0,1,0,0,1.00,0.500,0.000,0.237,270.392,20.431,20.431,0.000,97.10,319.00,23,1.000,14,14,34.2,0.000,-398,1,270.392,0.000,1.000,0,8,0000000040000000200000000000000000000000000000000
10000,1081726,1116,5049,2434,60.62,55,8,1.102,64,70.54,0,0,0,64,0,0,0,0,55,0,0,1.00,0.000,0.000,68.745,113.492,127.769,0.000,127.769,0.00,0.00,9,0.514,11,11,35.5,0.000,-98,2,0.000,113.492,1.000,0,52,4440044444440444444440444444444444044440044444444444404404444444
10000,1081779,1,5049,2753,34.54,35,8,0.909,64,61.81,4,5,0,55,0,3,3,0,29,0,1,1.16,0.087,0.000,4.087,296.389,21.656,21.655,0.000,4.43,18.50,22,0.681,11,11,37.8,0.000,-140,1,295.057,0.000,1.000,0,60,0000000400040040044000444004222444441104404401444440004400444004
10000,1083738,1,5002,2160,73.75,68,9,0.958,81,90.04,13,29,0,39,6,9,27,0,32,0,6,1.28,0.366,7.424,119.850,391.194,0.641,0.641,0.000,15.32,46.50,7,0.466,11,14,35.1,0.000,-113,1,391.194,0.000,1.000,0,45,444444404444411001444201101042222201042222221042222221042222224044022244444444404
10000,1084031,1,4994,2872,23.60,24,8,1.049,64,65.57,0,32,3,29,0,0,6,3,15,0,0,1.00,0.254,3.636,115.275,253.485,229.680,19.618,210.062,2.15,3.00,21,0.823,11,11,36.4,0.000,-34,2,0.000,253.485,1.000,0,58,3002000043020000002200004400000044420000044042000400400304040440
10000,1084397,103,4986,2508,50.39,48,8,1.132,64,67.37,0,20,9,35,0,0,14,7,27,0,0,1.00,0.278,0.000,0.434,227.464,25.221,13.827,11.394,34.46,106.75,11,0.564,11,11,19.3,0.000,-28,2,0.000,227.435,1.000,0,52,4000004444444444444444440442244003020044020222340202223433022233
10000,1084712,1116,4978,3049,15.74,14,7,1.125,42,47.23,0,0,0,42,0,0,0,0,14,0,0,1.00,0.000,1.853,45.405,86.644,194.964,1.017,193.948,0.00,0.00,24,1.000,11,11,36.2,0.000,-83,2,0.000,86.644,1.000,0,30,0004444004440400400000044400040400000000000000000
10000,1084836,1045,4975,2773,38.74,35,7,1.107,49,54.24,0,0,0,49,0,0,0,0,35,0,0,1.00,0.000,0.026,21.618,177.683,41.194,0.000,41.194,0.00,0.00,14,0.643,7,8,12.0,0.289,1,0,0.000,176.129,1.000,0,56,0444444400404404440000404444444404444444044444004
10000,1085206,1,4967,3309,1.99,2,7,0.993,49,48.64,0,21,0,28,0,0,1,0,1,0,0,1.00,0.504,0.000,5.822,333.875,12.404,12.404,0.000,3.75,6.75,21,1.000,11,11,33.1,0.000,-13,1,333.875,0.000,1.000,0,8,0000000000000000000000000000000000000002000004000
10000,1085468,1089,4961,2624,37.78,24,7,0.969,43,64.91,24,4,0,15,2,15,1,0,8,1,1,4.11,0.026,0.000,55.967,148.361,89.822,89.822,0.000,7.85,9.00,14,0.651,11,11,38.2,0.000,-169,1,148.361,0.000,1.000,0,18,0010010011111401100441020044101040010104001000400
10000,1085678,1,4956,2246,64.17,57,9,0.958,81,90.04,13,29,0,39,6,10,21,0,26,4,5,2.75,0.327,0.000,120.522,307.723,2.387,2.385,0.002,6.83,38.00,9,0.499,11,11,31.3,0.000,-182,1,307.723,0.000,1.000,0,45,440000000444400111444221111442020211442202221442222220440022000444222000444444000
10000,1086345,992,4940,2580,48.72,44,8,1.107,60,66.43,0,24,0,36,0,0,11,0,33,0,0,1.00,0.226,2.807,16.442,161.674,82.282,57.415,24.867,13.87,33.75,6,0.573,11,11,31.5,0.000,-14,2,0.000,119.538,1.000,0,46,0000022200002202000222002040444024444440444444444444444444404444
10000,1087065,1116,4923,3032,20.24,18,7,1.125,42,47.23,0,0,0,42,0,0,0,0,18,0,0,1.00,0.000,3.753,99.019,189.443,123.751,0.603,123.148,0.00,0.00,21,0.889,8,6,10.8,1.000,3,0,0.000,175.187,1.000,0,46,0444044000040400444040000440000000400000440000404
10000,1087506,1,4912,2705,43.83,50,8,0.985,64,56.14,0,26,14,24,0,0,19,11,20,0,0,1.00,0.434,0.000,170.129,404.586,2.566,2.566,0.000,0.79,13.50,10,0.604,11,11,37.7,0.000,-19,1,404.586,0.000,1.000,0,60,0200044422222400202224442222034402233044022033442033334444433440
10000,1088869,103,4880,2803,35.51,30,7,1.146,49,56.71,1,15,1,32,4,1,8,0,21,0,1,1.14,0.225,0.168,63.333,149.843,108.186,43.111,65.075,19.32,52.00,13,0.671,14,11,27.5,0.000,-242,2,0.000,149.843,1.000,0,52,4000044444444404024444200200000204002202440012444
