step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,breath,inhaled,breed,share,store,kids,btemp,warmed,cooled,wood,load,cells
10000,1659064,916,84,76,19.48,19,7,1.025,19,19.48,0,6,0,13,0,0,6,0,13,0,0,1.00,0.308,0.789,5.320,9.563,0.007,0.000,0.007,8.25,8.25,0,0.906,14,11,19.0,0.000,-278,2,0.000,9.563,1.000,76,22,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0444222044422200044440000044000000400000000000000
10000,1659065,1,84,83,6.95,7,8,0.992,21,20.84,0,0,0,21,0,0,0,0,7,0,0,1.00,0.000,1.037,3.634,4.453,0.228,0.000,0.228,0.00,0.00,0,1.000,7,7,36.3,0.724,6,0,4.453,0.000,1.000,83,16,1.000,83,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000000040000000400000004000000040000000400000004000000040000000
10000,1659066,1,84,72,20.84,21,8,0.992,22,21.83,0,0,0,22,0,0,0,0,21,0,0,1.00,0.000,0.000,0.009,0.582,0.000,0.000,0.000,0.00,0.00,0,0.876,14,14,31.9,0.000,-225,1,0.582,0.000,1.000,72,22,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4440000044400000444000004440000044400000440000004400000044000000
10000,1659067,837,84,60,31.29,16,4,1.956,16,31.29,0,14,0,2,0,0,14,0,2,0,0,1.00,0.447,0.076,3.840,1.173,0.870,0.000,0.870,5.75,5.75,0,0.715,5,8,14.4,0.922,1700,0,0.000,0.000,0.782,0,16,1.000,60,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222224422222
10000,1659072,868,83,53,39.10,22,5,1.777,22,39.10,0,11,0,11,0,0,11,0,11,0,0,1.00,0.281,0.935,3.884,1.914,0.106,0.000,0.106,3.50,3.50,0,0.640,11,6,33.4,0.000,-28,2,0.000,1.914,1.000,22,24,1.000,46,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222004420444444444
10000,1659074,1,83,63,27.61,32,7,1.004,32,27.61,0,4,9,19,0,0,4,9,19,0,0,1.00,0.145,3.515,6.048,13.623,0.342,0.000,0.342,0.00,0.00,0,0.761,8,8,21.8,0.946,908,0,0.000,0.000,0.817,0,38,1.000,63,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2223000244333044440034444003444400344400034400003
10000,1659075,863,83,48,46.33,25,5,1.853,25,46.33,0,14,0,11,0,0,14,0,11,0,0,1.00,0.302,4.165,3.936,4.399,1.435,0.941,0.494,3.50,3.50,0,0.588,7,7,18.2,0.766,664,0,0.000,0.000,0.849,0,20,1.000,48,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222422244424444244422
10000,1659076,916,83,75,19.48,19,7,1.025,19,19.48,0,6,0,13,0,0,6,0,13,0,0,1.00,0.308,1.903,5.250,8.115,2.308,0.000,2.308,5.75,5.75,0,0.906,14,14,36.4,0.000,-730,2,0.000,8.115,1.000,75,22,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0444222044422200044440000044000000400000000000000
10000,1659082,1,83,83,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,1.389,4.814,11.458,2.387,2.387,0.000,13.25,13.25,0,1.000,11,11,28.3,0.000,-76,1,11.458,0.000,1.000,83,18,1.000,0,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1659085,1,83,83,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,0.000,3.294,4.161,0.000,0.000,0.000,3.50,3.50,0,1.000,11,11,24.2,0.000,-76,1,4.161,0.000,1.000,83,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1659087,1,83,83,12.00,12,7,1.000,13,13.00,0,5,0,8,0,0,4,0,8,0,0,1.00,0.333,1.025,4.522,3.622,0.947,0.947,0.000,9.50,9.50,0,1.000,7,10,6.1,0.050,47,0,3.622,0.000,0.879,59,16,1.000,40,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2200000220000044400004440000440000000000000000000
10000,1659088,836,83,73,20.16,13,7,1.551,13,20.16,0,2,0,11,0,0,2,0,11,0,0,1.00,0.099,2.029,4.234,4.360,0.002,0.000,0.002,2.00,2.00,0,0.891,14,14,35.8,0.000,-388,2,0.000,4.360,1.000,73,16,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000000000000002000002440000444000044400004440000
10000,1659090,18,83,45,53.85,48,7,0.997,48,53.85,6,18,0,24,3,6,18,0,24,0,3,2.07,0.334,7.311,5.760,10.667,0.000,0.000,0.000,6.25,6.25,0,0.545,11,11,33.0,0.000,-85,1,10.667,0.000,1.000,45,24,0.200,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222222444220444444444444144444114444111
10000,1659091,842,83,63,27.28,16,4,1.705,16,27.28,0,13,0,3,0,0,13,0,3,0,0,1.00,0.477,2.517,4.032,0.910,24.250,23.930,0.320,9.75,9.75,0,0.766,14,14,34.6,0.000,-266,2,0.000,0.910,1.000,63,16,1.000,0,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,2222222224422422
10000,1659092,1,83,83,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,2.106,4.980,8.343,1.014,1.014,0.000,1.25,1.25,0,1.000,11,11,37.8,0.000,-12,1,8.343,0.000,1.000,83,20,1.000,2,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659094,918,83,56,32.23,33,7,0.977,49,47.86,0,19,0,30,0,0,12,0,21,0,0,1.00,0.372,0.771,5.375,4.335,0.002,0.000,0.002,3.75,3.75,0,0.705,7,8,24.7,0.499,409,0,0.000,0.000,0.018,0,26,1.000,56,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4400000440000044444004444220444222044422204422220
10000,1659095,1,83,51,29.08,26,8,1.118,40,44.74,0,20,0,20,0,0,7,0,19,0,0,1.00,0.241,0.000,2.813,0.000,13.844,13.585,0.259,0.50,0.50,0,0.742,7,7,11.0,0.110,23,0,0.000,0.000,0.819,0,28,1.000,51,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2000000022200000224000002440000044400000444000004444000044444400
10000,1659098,1,83,76,19.01,19,7,1.001,19,19.01,0,5,0,14,0,0,5,0,14,0,0,1.00,0.263,0.000,2.224,1.326,0.493,0.000,0.493,0.25,0.25,0,0.917,14,14,32.7,0.000,-201,2,0.000,1.326,1.000,76,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000224000044440004444000444000044000000000000
10000,1659099,1,83,62,28.27,30,7,0.942,30,28.27,0,14,0,16,0,0,14,0,16,0,0,1.00,0.495,0.000,4.408,3.344,0.000,0.000,0.000,0.00,0.00,0,0.752,11,11,29.9,0.000,-90,1,3.344,0.000,1.000,62,28,0.959,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222024440004444000444400044400004400000
10000,1659101,1,83,80,17.00,17,7,1.000,17,17.00,0,4,0,13,0,0,4,0,13,0,0,1.00,0.235,0.000,0.781,0.215,1.184,0.752,0.432,4.25,4.25,0,0.970,7,7,23.1,0.674,182,0,0.000,0.000,0.518,0,22,1.000,80,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2200000200000024000004440000444000044400004440000
10000,1659103,1,83,80,17.00,17,7,1.000,17,17.00,0,4,0,13,0,0,4,0,13,0,0,1.00,0.235,0.385,5.280,5.920,0.000,0.000,0.000,0.00,0.00,0,0.970,11,11,33.1,0.000,-11,1,5.920,0.000,1.000,80,22,1.000,80,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2200000200000024000004440000444000044400004440000
10000,1659104,925,83,53,38.88,45,7,0.864,45,38.88,0,19,0,26,0,0,19,0,26,0,0,1.00,0.489,3.773,6.466,18.939,0.000,0.000,0.000,0.00,0.00,0,0.642,11,11,35.3,0.000,-103,1,18.939,0.000,1.000,53,38,0.722,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2222222220022224400224444422444444244444424444444
10000,1659105,1,83,76,19.00,19,7,1.000,19,19.00,0,6,0,13,0,0,6,0,13,0,0,1.00,0.316,0.000,3.600,2.888,0.059,0.000,0.059,9.75,9.75,0,0.918,10,8,9.8,0.000,-133,1,0.000,0.000,1.000,38,24,1.000,48,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024000004400000444000044400004444000
10000,1659106,1,83,70,22.47,23,7,0.977,23,22.47,0,0,0,23,0,0,0,0,23,0,0,1.00,0.000,0.000,2.802,2.417,0.000,0.000,0.000,0.00,0.00,0,0.844,10,10,16.5,0.000,-112,1,2.417,0.000,1.000,70,22,0.970,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444400444440044444004444000444000040000000000000
10000,1659107,1,83,83,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,0.000,4.197,4.991,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,33.9,0.000,-184,1,4.991,0.000,1.000,83,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1659108,1,83,83,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,0.255,3.480,0.000,0.000,0.000,12.00,12.00,0,1.000,3,11,-13.9,0.293,134,0,3.480,0.000,0.765,23,20,1.000,68,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659111,1,83,80,17.00,17,7,1.000,17,17.00,0,4,0,13,0,0,4,0,13,0,0,1.00,0.235,2.669,5.280,8.760,0.000,0.000,0.000,7.00,7.00,0,0.970,14,14,30.7,0.000,-213,1,8.760,0.000,1.000,80,22,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2200000200000024000004440000444000044400004440000
10000,1659114,1,83,71,21.83,22,8,0.992,22,21.83,0,0,0,22,0,0,0,0,22,0,0,1.00,0.000,2.594,5.396,10.935,0.000,0.000,0.000,0.00,0.00,0,0.856,11,11,30.8,0.000,-99,1,10.935,0.000,1.000,71,24,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4444000044400000444000004440000044400000440000004400000044000000
10000,1659115,842,83,60,29.79,16,4,1.862,16,29.79,0,13,0,3,0,0,13,0,3,0,0,1.00,0.436,2.595,2.032,0.486,2.961,2.942,0.019,8.00,8.00,0,0.733,7,7,0.2,0.447,238,0,0.000,0.000,0.458,0,16,1.000,60,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222224422422
10000,1659116,1,83,83,13.06,12,7,1.088,12,13.06,0,0,0,12,0,0,0,0,12,0,0,1.00,0.000,0.000,2.999,4.215,0.001,0.000,0.001,0.00,0.00,0,1.000,13,13,16.0,0.000,-205,2,0.000,4.215,1.000,83,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4400000440000044000004400000440000040000004000000
10000,1659120,1,83,74,19.85,20,8,0.992,20,19.85,0,0,0,20,0,0,0,0,20,0,0,1.00,0.000,0.688,5.328,8.251,0.000,0.000,0.000,0.00,0.00,0,0.898,11,11,30.8,0.000,-139,1,8.251,0.000,1.000,74,22,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4440000044400000444400004444000044400000440000004000000000000000
10000,1659121,1,83,51,41.89,48,8,0.952,48,41.89,2,6,12,28,2,2,6,12,28,0,2,1.28,0.143,5.687,6.528,9.207,0.705,0.705,0.000,0.00,0.00,0,0.618,11,11,38.1,0.000,-18,1,9.207,0.000,1.000,51,41,0.926,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222330022433331444440314444400344444003444440034444000344400003
10000,1659124,856,82,39,68.92,43,7,1.603,43,68.92,0,26,0,17,0,0,26,0,17,0,0,1.00,0.377,0.000,4.276,2.204,0.000,0.000,0.000,4.50,4.50,0,0.482,14,13,19.0,0.000,-413,2,0.000,2.204,1.000,39,40,0.973,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222222222222200022200044444444444444444
10000,1659125,868,82,51,39.87,22,5,1.812,22,39.87,0,11,0,11,0,0,11,0,11,0,0,1.00,0.276,0.000,2.395,0.001,0.139,0.000,0.139,0.00,0.00,0,0.634,6,6,-5.8,0.309,89,0,0.000,0.000,0.787,0,24,1.000,51,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222004420444444444
10000,1659129,18,82,55,34.00,34,7,1.000,35,35.00,0,18,0,17,0,0,17,0,17,0,0,1.00,0.500,0.000,0.681,1.380,0.000,0.000,0.000,10.50,10.50,0,0.686,14,14,37.7,0.000,-501,1,1.380,0.000,1.000,55,34,0.843,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222220222222222440220444400444400044440004440000
10000,1659132,814,82,54,36.15,24,6,1.506,24,36.15,0,18,0,6,0,0,18,0,6,0,0,1.00,0.498,1.057,4.320,3.185,0.843,0.000,0.843,10.50,10.50,0,0.665,7,6,57.5,0.044,138,0,0.000,0.000,0.351,0,30,1.000,54,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,222222222222000022000022000442044442
10000,1659133,1,82,82,6.00,6,7,1.000,6,6.00,0,0,0,6,0,0,0,0,6,0,0,1.00,0.000,0.000,0.050,0.411,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,36.0,0.000,-35,1,0.411,0.000,1.000,82,12,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000004440000440000040000000000000
10000,1659134,1,82,82,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,0.000,1.541,3.675,0.063,0.000,0.063,8.25,8.25,0,1.000,6,10,5.6,0.082,174,0,3.675,0.000,0.739,33,18,1.000,67,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1659137,1,82,57,32.68,28,7,1.167,28,32.68,0,0,0,28,0,0,0,0,28,0,0,1.00,0.000,3.534,5.016,25.394,4.636,0.000,4.636,0.00,0.00,0,0.700,11,11,37.9,0.000,-16,2,0.000,25.394,1.000,57,28,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4444444444444444444444440004440000040000000000000
10000,1659138,1,82,61,28.29,46,7,0.959,46,28.29,0,0,33,13,0,0,0,33,13,0,0,1.00,0.000,0.000,7.428,8.874,0.000,0.000,0.000,0.00,0.00,0,0.752,11,11,38.2,0.000,-78,1,8.874,0.000,1.000,61,36,0.867,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,3333333333333334443334444333444003344403333333333
10000,1659142,919,82,36,47.12,29,8,1.625,64,103.98,0,1,0,63,0,0,1,0,28,0,0,1.00,0.021,4.349,2.792,8.972,0.008,0.000,0.008,0.00,0.00,0,0.583,8,8,31.7,0.839,1205,0,0.000,0.000,1.000,36,32,1.000,36,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444444244400000444000004440000044400000444000004440000044400000
10000,1659143,918,82,39,66.17,59,8,0.959,64,70.97,10,22,0,32,6,10,21,0,28,1,6,3.28,0.317,0.000,4.179,0.421,0.956,0.935,0.021,2.75,2.75,0,0.492,7,7,25.1,0.325,577,0,0.000,0.000,0.090,0,21,1.000,39,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,1140000011444442144444221444442214444222144442221444222212422222
10000,1659144,1,82,68,23.14,23,6,1.006,23,23.14,0,0,0,23,0,0,0,0,23,0,0,1.00,0.000,3.347,5.304,5.479,1.008,0.000,1.008,0.00,0.00,0,0.832,11,11,31.0,0.000,-121,2,0.000,5.479,1.000,68,22,0.944,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,444440444440444400444000444000444000
10000,1659146,1,82,82,15.00,17,7,1.000,17,15.00,0,9,4,4,0,0,9,4,4,0,0,1.00,0.600,0.507,5.412,1.881,22.042,22.042,0.000,4.50,4.50,0,1.000,14,14,28.9,0.000,-224,1,1.881,0.000,1.000,82,22,1.000,0,0.1000,0.5000,5.000,7,22.50,0.0000,0.0000,0.000,0.00,2220000222300022400002440000340000030000003000000
10000,1659147,863,82,44,55.17,36,6,1.533,36,55.17,0,10,0,26,0,0,10,0,26,0,0,1.00,0.181,2.618,4.576,6.408,3.314,2.589,0.725,2.50,2.50,0,0.539,7,7,8.1,0.713,1175,0,0.000,0.000,0.911,0,24,1.000,44,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,224444224444244444244444224444224444
10000,1659149,861,82,56,33.78,25,5,1.469,25,33.78,0,9,4,12,0,0,9,4,12,0,0,1.00,0.266,2.078,4.592,5.485,1.854,0.000,1.854,0.00,0.00,0,0.688,11,11,38.0,0.000,-82,2,0.000,5.485,1.000,56,20,0.888,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2222233322344424444244444
10000,1659152,1,82,82,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,2.896,4.370,0.000,0.000,0.000,9.00,9.00,0,1.000,14,14,32.7,0.000,-212,1,4.370,0.000,1.000,82,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659154,1,82,82,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,1.414,4.920,12.613,-0.000,0.000,-0.000,0.00,0.00,0,1.000,8,8,15.0,0.898,1230,0,0.000,0.000,0.792,0,20,1.000,82,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659155,1,82,67,23.80,30,6,1.035,30,23.80,0,5,14,11,0,0,5,14,11,0,0,1.00,0.210,3.283,6.164,3.643,2.711,0.000,2.711,0.00,0.00,0,0.820,11,11,38.0,0.000,-103,2,0.000,3.643,1.000,67,24,0.634,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,444400444400244333224333223333003333
10000,1659156,930,82,48,45.78,25,5,1.831,25,45.78,0,21,0,4,0,0,21,0,4,0,0,1.00,0.459,0.937,3.936,2.616,0.069,0.000,0.069,6.25,6.25,0,0.591,4,4,6.2,0.405,1709,0,0.000,0.000,0.026,0,20,1.000,48,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222224222444222222
10000,1659161,916,82,73,20.01,20,7,1.000,20,20.01,0,6,0,14,0,0,6,0,14,0,0,1.00,0.300,0.076,5.256,3.869,-0.000,0.000,-0.000,6.75,6.75,0,0.894,3,5,33.7,0.402,242,0,0.000,0.000,0.937,0,22,1.000,73,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0044422004444200042440000224000004400000040000000
10000,1659163,1,82,82,15.78,15,7,1.052,15,15.78,0,0,0,15,0,0,0,0,15,0,0,1.00,0.000,0.000,1.579,0.184,1.330,0.000,1.330,0.00,0.00,0,1.000,7,7,25.1,0.761,500,0,0.000,0.000,0.112,0,16,1.000,82,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000000000000044400004440000444000044400004440000
10000,1659168,1,82,82,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,3.700,3.037,0.000,0.000,0.000,8.50,8.50,0,1.000,10,14,22.2,0.000,-173,1,3.037,0.000,1.000,82,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659171,1,82,82,12.58,14,7,0.899,14,12.58,0,6,0,8,0,0,6,0,8,0,0,1.00,0.477,1.124,4.920,8.898,0.000,0.000,0.000,13.25,13.25,0,1.000,14,10,21.6,0.000,-343,1,8.898,0.000,1.000,82,20,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659173,1,82,53,38.12,35,8,1.089,35,38.12,0,0,0,35,0,0,0,0,35,0,0,1.00,0.000,0.825,5.406,3.192,0.099,0.000,0.099,0.00,0.00,0,0.648,7,7,11.9,0.681,237,0,0.000,0.000,0.728,0,26,1.000,53,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444000044444000444440004444400044444000444400004444000044400000
10000,1659175,1,82,73,20.01,20,7,1.001,20,20.01,0,2,0,18,0,0,2,0,18,0,0,1.00,0.100,0.672,5.247,3.963,0.040,0.000,0.040,1.50,1.50,0,0.894,14,14,33.0,0.000,-312,2,0.000,3.963,1.000,73,22,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2000000200000044400004444000444400044440004440000
10000,1659176,1,82,58,31.11,29,7,1.073,29,31.11,0,0,0,29,0,0,0,0,29,0,0,1.00,0.000,0.000,0.495,0.129,0.157,0.000,0.157,0.00,0.00,0,0.717,14,14,34.2,0.000,-286,2,0.000,0.129,1.000,58,26,0.931,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444440444444044440004444000444000044400004440000
10000,1659178,916,82,55,35.53,41,7,0.867,41,35.53,0,13,0,28,0,0,13,0,28,0,0,1.00,0.366,1.396,5.732,4.622,-0.000,0.000,-0.000,1.00,1.00,0,0.671,8,8,61.8,0.697,951,0,0.000,0.000,1.000,55,36,1.000,55,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444222444422244442224444002444400244440024444002
10000,1659180,916,82,58,31.27,31,7,1.025,31,31.27,0,9,1,21,0,0,9,1,21,0,0,1.00,0.288,0.003,5.452,2.580,0.497,0.000,0.497,1.75,1.75,0,0.715,14,11,29.2,0.000,-207,2,0.000,2.580,1.000,58,48,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0442222440222240000244000004400000444300444444444
10000,1659182,1,82,51,40.17,29,7,1.086,29,40.17,8,9,0,12,5,8,9,0,12,0,5,3.25,0.224,0.000,1.475,1.696,0.002,0.000,0.002,2.25,2.25,0,0.631,14,14,31.5,0.000,-740,2,0.000,1.696,1.000,51,24,0.912,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222201222001124440014444001444000144000010000001
10000,1659184,916,82,82,12.58,14,7,0.899,14,12.58,0,0,0,14,0,0,0,0,14,0,0,1.00,0.000,0.000,1.748,3.406,0.000,0.000,0.000,0.00,0.00,0,1.000,10,10,16.2,0.000,-115,1,3.406,0.000,1.000,82,18,0.837,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4400000440000044000004400000440000044000004400000
10000,1659185,916,81,81,5.80,6,7,0.966,6,5.80,0,0,0,6,0,0,0,0,6,0,0,1.00,0.000,0.000,2.230,0.700,-0.000,0.000,-0.000,0.00,0.00,0,1.000,4,4,39.4,0.830,99,0,0.000,0.000,0.847,0,12,1.000,81,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4440000440000040000000000000000000000000000000000
10000,1659186,18,81,57,23.00,23,7,1.000,35,35.00,0,18,0,17,0,0,6,0,17,0,0,1.00,0.261,3.808,3.979,16.935,0.000,0.000,0.000,6.50,6.50,0,0.834,14,14,37.8,0.000,-748,1,16.935,0.000,1.000,57,30,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000022000002200440220444400444400044440004440000
10000,1659187,1,81,81,11.91,12,7,0.993,12,11.91,0,6,0,6,0,0,6,0,6,0,0,1.00,0.504,0.000,1.603,0.005,0.000,0.000,0.000,0.00,0.00,0,1.000,14,14,31.0,0.000,-710,1,0.005,0.000,1.000,81,18,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004400000440000000000000000000
10000,1659189,920,81,63,26.15,30,8,0.902,30,26.15,0,11,2,17,0,0,11,2,17,0,0,1.00,0.421,3.504,5.796,17.705,0.000,0.000,0.000,0.00,0.00,0,0.782,11,11,33.3,0.000,-51,1,17.705,0.000,1.000,63,32,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4222222244222200444400004440000044400000440000004300000043000000
10000,1659190,916,81,73,19.48,19,7,1.025,19,19.48,0,6,0,13,0,0,6,0,13,0,0,1.00,0.308,2.473,5.110,10.828,0.000,0.000,0.000,6.25,6.25,0,0.906,14,14,33.6,0.000,-808,2,0.000,10.828,1.000,73,22,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0444222044422200044440000044000000400000000000000
10000,1659191,858,81,61,16.87,10,5,1.687,25,42.17,0,15,0,10,0,0,10,0,0,0,0,1.00,0.593,0.000,2.308,2.337,0.798,0.000,0.798,0.00,0.00,0,0.974,8,8,24.5,0.895,1330,0,0.000,0.000,0.032,0,14,1.000,61,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000022222222220000000000
10000,1659195,837,81,57,31.55,16,4,1.972,16,31.55,0,15,0,1,0,0,15,0,1,0,0,1.00,0.475,0.000,1.546,0.315,3.924,3.924,-0.000,10.50,10.50,0,0.712,8,8,24.2,0.733,681,0,0.000,0.000,0.847,0,16,1.000,57,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2222222222422222
10000,1659196,1,81,81,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,0.000,4.261,2.200,8.011,8.009,0.002,7.50,7.50,0,1.000,7,10,7.4,0.070,42,0,2.200,0.000,0.896,61,18,1.000,54,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1659198,837,81,49,35.49,18,5,1.972,25,49.29,0,16,0,9,0,0,9,0,9,0,0,1.00,0.254,0.200,3.072,0.057,1.560,0.000,1.560,3.75,3.75,0,0.671,11,11,31.7,0.000,-93,2,0.000,0.057,1.000,49,18,0.419,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000002220244422444224442
10000,1659204,323,81,47,45.95,27,8,1.702,27,45.95,0,3,0,24,0,0,3,0,24,0,0,1.00,0.065,0.230,4.042,0.121,0.391,0.391,0.000,0.25,0.25,0,0.590,5,5,0.7,0.782,304,0,0.000,0.000,0.455,0,24,1.000,47,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2224000044440000444400004440000044400000444000004440000044400000
