step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
69691,0,383395,282669,74814,30,5569,39358,30236,8,4284,3567,358,4,3889,3362,355,4,2611,2232,139,4,225,141,65,0,383,271,282,271,5.29,0,0.0,1,0,0.00,0
69791,1,437886,290893,80059,55,5243,37953,39297,5,5316,3538,387,1,4441,3526,380,3,2959,2265,174,1,219,131,71,2,28693,25069,8541,7424,-3.47,64,126.1,1,0,0.00,0
69891,2,481825,299926,89269,68,5917,28183,41588,0,5898,3623,614,0,5509,4029,696,1,3762,2545,406,0,178,123,82,1,41450,39258,16784,16417,-9.32,22,143.4,0,0,0.00,0
69991,3,533076,263386,84066,50,6457,54436,42914,0,6801,2916,367,0,6003,3166,598,5,4070,1892,291,1,234,113,50,1,38689,38351,22936,22838,-15.00,3,133.9,2,1,0.00,1
70091,4,509001,294698,59012,6,5918,70705,42098,0,6037,3833,135,0,7166,3132,295,2,4955,2025,78,0,213,123,60,0,31219,30613,23396,23078,-12.03,2,182.5,12,10,0.82,10
70191,5,428245,386761,54461,24,5578,66974,33645,0,4967,5444,214,1,4854,4687,206,2,3159,3115,69,1,204,168,72,0,4443,3828,3383,2942,-5.13,0,0.0,66,52,3.44,51
70291,6,474291,458006,65753,0,5787,55186,27876,0,5502,6556,442,0,4198,5856,379,0,2693,4042,167,0,193,138,89,0,426,139,111,54,8.79,0,0.0,6,4,2.81,4
70391,7,574849,453175,71275,17,5970,21144,15201,0,5734,7252,523,0,5351,8708,602,3,3393,6350,302,0,215,180,95,2,3970,2804,918,635,1.76,8,237.8,0,0,0.00,0
70491,8,538094,281674,74197,10,6321,16359,16146,0,4955,3971,644,0,5251,6094,615,1,3003,4277,303,0,237,119,76,1,15948,14902,3769,3464,-5.39,21,235.3,0,0,0.00,0
70591,9,415856,158527,74238,0,7165,27467,19377,0,3431,1761,530,0,4841,2111,668,0,2764,1331,378,0,294,75,58,0,18333,17691,6724,6659,-8.70,0,0.0,1,1,7.00,0
70691,10,343389,160497,59244,70,6637,41827,20839,62,2818,1604,253,2,2734,1506,427,3,1425,884,181,2,272,74,51,0,8090,7413,5533,5249,-6.34,0,0.0,17,15,1.40,15
70791,11,363255,202849,62192,62,6078,33235,22721,5,3629,2403,358,0,3224,1927,297,2,1941,1123,125,0,265,103,48,2,1174,806,861,673,-1.57,0,0.0,11,10,3.48,9
70891,0,457855,248288,73814,36,5192,35049,27343,28,5363,3112,417,0,3694,2743,290,3,2503,1751,115,2,233,119,69,0,132,123,132,123,-7.04,0,0.0,1,0,0.00,0
70991,1,535739,303401,95793,9,4939,36518,41440,0,5473,3662,564,0,5265,3228,394,1,3418,2052,150,1,244,106,73,0,28416,24961,6451,5594,-3.59,57,142.9,2,0,0.00,0
71091,2,510693,316655,110223,0,4889,36507,53860,0,4741,3384,728,0,5051,3810,827,0,2976,2285,493,0,278,131,66,0,49296,47890,14063,13812,-10.74,26,122.9,2,0,0.00,0
71191,3,497358,272072,101697,0,5003,60797,59657,0,4903,2726,429,0,4465,3135,655,0,2614,1833,368,0,305,110,60,0,56257,55770,24661,24563,-13.04,16,149.7,4,3,11.08,3
71291,4,541468,274995,87852,0,5790,69720,61804,0,5830,2957,280,0,5049,2486,332,0,3013,1436,109,0,306,142,71,0,42488,41595,26730,26595,-10.74,0,0.0,26,22,0.80,22
71391,5,594993,384881,95662,0,5936,75621,55067,0,6981,4855,348,0,6647,3573,293,0,4351,2247,97,0,289,126,103,0,1631,1303,1288,1067,-2.29,1,317.8,69,51,2.39,49
71491,6,519859,525517,119791,5,5971,72585,45909,0,5723,6819,795,0,6669,6126,480,1,4411,4163,182,0,236,187,133,1,399,247,222,204,0.38,0,0.0,0,0,0.00,0
71591,7,443818,493303,158705,79,6679,24349,38143,20,4277,7308,1446,3,4875,9428,1213,5,3096,6458,599,4,273,288,180,0,19824,15709,4319,3677,-0.54,28,220.5,0,0,0.00,0
71691,8,408032,265385,179958,174,7102,23943,40669,131,3358,3273,1569,4,2778,4729,1357,6,1459,3064,776,3,229,182,136,1,39528,38390,11289,11031,-7.26,35,154.9,0,0,0.00,0
71791,9,516980,192082,176738,310,6543,45381,43394,78,5242,1865,1408,15,3832,1944,1795,12,2283,1186,1028,12,245,73,116,0,41556,40433,18645,18442,-11.28,1,195.3,1,1,0.75,1
71891,10,627934,231203,149665,1337,6231,56488,46728,464,6487,2823,1091,31,6095,2076,1366,56,3783,1289,739,45,328,79,96,0,30596,29532,18901,18750,-9.10,0,0.0,25,24,0.66,24
71991,11,583556,332599,145735,1352,6423,53782,48809,442,5844,4393,1007,25,6123,3232,840,52,3570,2218,412,36,332,114,99,0,3368,2814,2088,1839,-5.09,0,0.0,36,30,1.70,27
72091,0,552355,403218,169069,1107,5729,54087,71241,160,5959,5092,1018,16,6042,5003,836,79,3828,3313,344,55,344,164,130,3,744,630,600,588,-5.10,0,0.0,2,2,0.75,2
72191,1,524987,421372,191896,508,5756,29384,87741,3,4803,5080,1126,20,4885,5111,986,47,2960,3310,393,36,300,171,165,0,76394,65933,10508,9391,-3.02,79,108.7,1,1,8.25,0
72291,2,479007,397055,192246,236,6233,40628,102298,0,3811,4472,889,5,4281,5315,1157,25,2311,3205,565,20,250,219,118,0,99120,97233,26596,26122,-11.77,38,104.4,0,0,0.00,0
72391,3,425135,341604,164510,159,8327,71919,103893,0,3395,3507,555,5,3478,3857,850,12,1817,2251,391,5,274,180,92,1,97487,96832,48738,48629,-15.19,10,129.5,5,2,0.00,2
72491,4,427510,340080,135773,139,9390,70698,102035,0,3923,4094,387,1,3643,3668,598,9,2141,2258,205,4,338,162,167,1,83276,82127,58926,58383,-11.64,1,125.3,31,26,1.81,24
72591,5,500815,453607,133162,74,9644,82627,88413,0,5339,5989,448,2,3631,4538,414,6,2119,3095,100,2,283,174,204,0,5068,4669,3269,2998,-6.69,0,0.0,89,62,1.87,62
72691,6,634360,577789,148491,240,8302,78203,59783,28,6968,7812,946,6,6244,7128,903,13,4139,4810,348,10,252,334,262,0,485,292,194,168,4.14,0,0.0,2,0,0.00,0
72791,7,652464,544308,146891,312,9276,29187,26519,79,6706,8316,1193,4,6364,10639,1341,22,3969,7660,643,16,264,286,232,1,8371,6438,4554,3681,0.73,43,184.4,0,0,0.00,0
72891,8,641489,329922,131586,588,10243,46602,23993,360,6278,3861,1062,7,7042,5519,1381,29,4377,3714,807,18,324,147,121,0,24215,22307,10825,10320,-5.01,49,157.2,0,0,0.00,0
72991,9,519544,221347,95751,402,10471,79193,28138,147,4963,1974,550,6,5341,2358,927,21,2964,1455,423,11,372,123,132,0,26791,25760,13137,12889,-8.40,2,130.6,5,5,0.10,5
73091,10,492516,262433,70888,160,11552,86199,29782,123,5134,2596,351,0,5297,1987,510,5,3254,1199,226,1,355,115,74,1,12122,11209,9167,8964,-6.92,0,0.0,42,36,0.99,36
73191,11,447697,375620,70224,113,10981,83687,28531,0,4036,4048,312,0,4064,2657,341,10,2410,1598,127,4,284,155,68,1,2862,2255,1758,1645,-2.27,0,0.0,41,37,2.19,35
73291,0,460896,480261,77993,85,9657,77860,29266,12,4387,5182,452,2,4110,4698,417,9,2399,2968,176,6,285,214,79,0,235,214,174,163,-7.16,0,0.0,6,3,0.00,3
73391,1,444578,487640,81915,54,9218,32854,30507,0,4412,5273,424,0,4467,6049,498,2,2644,3696,257,0,300,291,69,1,17514,15520,5399,4783,-3.40,43,118.9,0,0,0.00,0
73491,2,451307,409742,85053,0,10128,33349,42535,0,4550,4104,409,0,4091,4990,429,0,2470,3037,181,0,255,310,70,0,38427,37014,12691,12391,-10.09,41,137.9,1,0,0.00,0
73591,3,416484,312194,83647,0,9630,64178,48678,0,3612,2958,332,0,4270,3748,538,0,2432,1904,278,0,246,344,49,0,42782,42114,19855,19728,-11.40,13,138.4,4,2,5.38,2
73691,4,407381,309522,70021,49,8595,65512,48345,0,3714,3762,202,2,3245,3157,291,2,1650,1834,88,0,246,225,84,1,28442,27678,17874,17644,-10.32,0,0.0,38,34,3.27,33
73791,5,447161,455514,73637,275,7897,88355,44403,29,4632,6418,307,5,3853,4297,277,12,2336,2876,93,10,206,153,80,2,1901,1543,1286,1067,-3.18,0,0.0,48,38,4.32,36
73891,6,486070,614739,84151,559,6934,89015,27697,41,4992,8674,492,10,5238,8309,486,30,3395,5793,195,20,240,217,146,0,285,163,200,153,5.50,1,32.0,6,5,2.70,5
73991,7,440142,514572,90355,683,7673,22159,16193,162,4804,7338,662,3,4465,10039,728,17,2742,6999,313,5,270,201,131,0,5430,3910,3657,2764,2.25,29,228.8,0,0,0.00,0
74091,8,412146,277556,95133,818,8459,20369,14833,494,3713,3370,832,4,4090,5404,774,17,2563,3513,411,9,259,157,82,0,14311,13297,7324,7136,-5.51,27,176.0,0,0,0.00,0
74191,9,399011,151507,86081,774,8556,39699,16343,574,3233,1377,673,2,3014,1665,904,17,1595,906,456,7,240,114,75,0,15878,15086,8883,8695,-8.25,1,38.5,6,6,0.58,6
74291,10,398551,160236,75574,366,7604,39840,18933,225,3881,1665,539,1,3970,1579,613,6,2344,935,327,2,239,84,47,1,10209,9435,7537,7276,-5.57,0,0.0,14,13,1.71,11
74391,11,375009,194833,78485,491,7618,36748,25565,182,4220,2479,563,1,3970,2069,457,8,2517,1307,228,3,286,124,44,2,1731,1455,975,869,-5.36,0,0.0,37,30,1.56,29
74491,0,431074,230987,89213,576,7658,43485,34098,145,5134,2759,541,5,4346,2674,471,14,2905,1803,200,3,229,110,53,1,339,270,319,261,0.38,0,0.0,2,1,1.50,1
74591,1,446598,264380,109231,166,7396,26474,57155,57,4318,3271,745,2,4263,2837,554,7,2590,1832,301,3,197,132,66,3,40320,36195,5724,5065,-4.05,45,137.6,0,0,0.00,0
74691,2,406591,294043,128938,143,6613,38950,75376,0,3385,3533,716,0,3859,3820,737,8,2158,2414,443,2,188,149,67,1,73667,70227,18238,17742,-10.43,39,150.8,0,0,0.00,0
74791,3,362636,254139,124743,85,7416,64076,79478,0,2943,2653,486,1,3008,3115,674,7,1498,1865,347,2,240,129,65,1,74451,73455,31453,31362,-12.97,6,151.4,7,6,2.38,6
74891,4,359370,256570,103883,16,8104,56840,76481,0,3323,3159,252,2,2840,2714,420,2,1516,1625,112,2,259,121,113,0,57549,56506,37116,36698,-11.67,1,238.2,25,22,1.72,22
74991,5,429678,379504,111994,358,8369,75026,71890,11,4767,5414,496,12,3757,3771,368,17,2367,2488,123,10,235,150,127,2,2222,1587,1220,916,-0.26,0,0.0,58,44,2.27,43
75091,6,487707,524561,140036,505,9475,71025,50213,46,5033,7373,1065,8,4740,6809,819,25,2963,4749,361,20,224,156,196,0,1884,1552,619,516,-0.60,3,200.3,0,0,0.00,0
75191,7,488259,431294,158318,534,9064,21106,32525,140,4759,5973,1535,4,4690,8150,1557,17,2886,5513,837,6,222,187,174,2,8388,6959,4773,4144,-2.79,32,218.3,0,0,0.00,0
75291,8,465097,269358,153087,448,8541,24325,24673,220,4546,3077,1280,2,4573,4458,1421,10,2777,2845,763,1,275,125,120,3,22225,20629,10944,10653,-6.72,39,173.3,0,0,0.00,0
75391,9,489617,176545,131150,224,8548,43137,24749,48,5434,1773,1270,1,4377,2273,1533,10,2680,1359,847,3,291,86,113,1,24461,23604,13424,13253,-9.27,2,52.7,4,4,0.19,4
75491,10,543929,189587,104934,309,7833,45712,25702,112,5711,1949,765,1,5489,1623,1087,9,3562,967,584,2,261,80,66,7,10847,10487,8880,8652,-10.59,0,0.0,33,33,1.02,31
75591,11,521857,274096,99942,98,6976,52266,34823,33,5238,3121,602,0,5591,2097,502,2,3449,1303,212,1,267,107,62,1,2795,2560,2382,2208,-10.88,0,0.0,36,35,1.13,34
75691,0,503222,368940,108277,134,6234,52899,42925,71,5400,4216,503,0,5048,3900,455,3,3253,2533,146,0,274,164,64,2,608,578,580,551,-8.21,0,0.0,3,3,1.00,2
75791,1,486318,413534,117924,27,6397,29581,63634,0,4746,4914,575,0,4904,4565,515,1,3002,2902,236,0,313,195,78,1,58694,53790,11547,10514,-4.79,72,111.0,1,0,0.00,0
75891,2,479151,395578,130652,0,5794,49558,72143,0,4987,4015,748,0,4883,5021,700,0,3041,2942,386,0,330,192,97,0,70398,68941,27081,26709,-13.63,33,118.1,0,0,0.00,0
75991,3,455011,306256,126379,9,5930,63423,75091,0,4680,3224,544,0,4700,3801,738,1,2945,2138,382,0,279,250,81,0,70066,69515,39996,39898,-14.98,2,73.3,7,5,2.55,5
76091,4,477821,270607,111278,29,6889,70053,76235,0,5306,2729,381,0,4543,2948,470,1,2748,1720,220,0,247,160,86,1,64938,64267,47332,47133,-13.02,1,120.9,15,11,3.02,10
76191,5,542972,308337,119856,33,7128,71911,72960,0,6272,3677,422,0,6512,3072,337,2,4370,1924,93,0,238,161,115,1,7916,7548,6162,5893,-8.71,0,0.0,80,54,2.28,52
76291,6,490044,354312,139164,31,7953,42180,44904,0,5066,4956,1008,0,4656,5040,944,3,2876,3368,396,2,243,220,285,0,437,371,336,336,-0.66,2,155.1,4,2,0.00,2
76391,7,498458,326233,140342,258,8103,17026,41946,66,5090,4567,1094,6,5282,5456,1231,10,3236,3793,628,5,247,174,215,0,13120,10820,6857,6024,0.14,56,156.6,0,0,0.00,0
76491,8,458949,240922,127784,581,8105,28431,40099,289,4628,2687,983,11,4481,3277,1091,19,2692,2090,619,14,265,99,110,0,39070,37388,17333,17065,-6.96,66,138.8,0,0,0.00,0
76591,9,443697,189225,98002,620,8637,45858,42011,260,4251,1835,576,7,4675,2527,1008,22,2913,1592,571,11,249,92,68,0,36885,36045,23539,23356,-9.50,1,107.5,6,5,0.15,3
76691,10,386593,192364,73559,783,8455,44578,42461,404,3262,1971,318,7,3442,1723,440,20,2004,1083,204,9,240,78,60,1,19027,18129,14655,14534,-8.47,0,0.0,48,41,0.55,38
76791,11,393475,253362,76652,257,7230,55015,39905,115,3545,2594,324,1,2788,1681,253,11,1532,981,96,1,239,104,51,2,2623,1865,947,873,-0.44,0,0.0,68,47,2.02,42
76891,0,478028,341965,92167,21,6628,43000,32405,0,4703,3801,632,0,3964,3404,497,2,2471,2160,251,0,283,144,101,2,275,250,275,250,-7.26,0,0.0,4,3,1.58,3
76991,1,504403,378162,106359,26,6102,26175,41941,0,4409,4496,739,0,4091,4387,688,3,2325,2662,347,0,256,237,126,0,28743,26579,4604,4306,-6.18,30,141.6,1,1,15.00,0
77091,2,490303,362433,113045,49,6141,52047,51876,0,4706,4035,905,0,4715,4394,1011,1,2731,2687,640,0,264,288,89,0,45039,44100,12511,12155,-11.63,24,134.4,0,0,0.00,0
77191,3,515766,315542,93195,14,6039,69603,53440,0,5094,3333,425,0,4427,4008,781,1,2577,2341,464,0,321,190,61,0,49638,48990,23172,23092,-13.23,2,168.0,5,4,3.00,4
77291,4,609320,299407,69807,0,6074,73704,55414,0,7459,3222,160,0,5990,2990,324,0,3892,1763,102,0,317,117,79,0,41798,41421,28424,28380,-13.65,0,0.0,14,13,2.27,13
77391,5,641277,379713,75362,0,6520,96548,48639,0,8331,4720,305,0,8715,3783,233,0,6100,2431,69,0,297,143,76,0,1113,1044,630,566,-8.99,0,0.0,34,32,2.12,31
77491,6,624260,424178,97459,0,6852,55846,31211,0,7711,5846,818,0,7390,6116,629,0,5056,4207,270,0,273,205,172,0,314,163,224,144,7.44,0,0.0,3,2,6.62,2
77591,7,628268,388954,112193,0,7417,22448,23519,0,7450,5426,1134,0,7525,6488,1084,0,5151,4444,617,0,265,248,122,0,4390,3521,2837,2423,0.39,23,220.9,0,0,0.00,0
77691,8,547026,277082,111917,0,7548,30065,12349,0,5995,3513,1207,0,6616,4730,1423,0,4198,3157,858,0,316,169,128,0,12726,11034,5175,4895,-3.59,18,190.8,0,0,0.00,0
77791,9,463815,179736,96944,0,8570,49328,16769,0,4598,1831,875,0,5280,2697,1185,0,3300,1696,721,0,302,101,54,0,16301,15090,6209,6029,-7.31,2,174.6,4,3,0.67,3
77891,10,413425,181412,74629,0,8813,51385,19109,0,4078,1928,531,0,3756,1616,671,0,2212,907,353,0,235,64,49,0,8278,7892,4838,4769,-7.80,0,0.0,14,13,3.27,12
77991,11,429599,246708,77792,0,8783,63923,25423,0,3891,2763,550,0,3652,2157,426,0,2207,1277,197,0,230,96,52,0,856,801,821,789,-8.07,0,0.0,24,22,2.38,19
78091,0,443274,318464,99816,44,8381,46712,35296,0,4009,3775,736,2,3655,3124,450,2,2050,2001,182,1,244,108,49,0,152,114,144,108,-0.06,1,31.2,1,1,0.00,1
78191,1,475847,366721,139656,223,7789,29414,75180,0,4892,4472,986,13,4609,4612,723,14,2886,2981,412,12,245,155,71,1,56891,50545,7438,6683,-3.88,65,126.6,0,0,0.00,0
78291,2,443467,308945,150454,228,7638,42500,96147,16,3865,3366,689,13,4217,4148,816,21,2528,2511,436,17,304,172,65,3,93584,89807,20140,19724,-10.12,41,122.9,0,0,0.00,0
78391,3,424710,272660,137917,0,7699,54906,102255,0,3772,3119,410,0,3266,3093,573,0,1706,1793,275,0,300,181,65,0,96370,95651,38083,37970,-11.95,6,114.2,6,5,3.40,5
78491,4,493156,325823,137006,0,8364,91493,106691,0,5367,4252,368,0,4391,3213,326,0,2669,1987,84,0,284,152,91,0,76400,75555,45989,45729,-12.20,0,0.0,27,27,1.70,26
78591,5,590814,498594,153116,95,9161,122808,92311,0,6645,7027,687,0,5500,5843,556,8,3529,4084,190,4,263,131,187,1,3773,3594,2195,2141,-9.03,0,0.0,75,50,2.96,46
78691,6,663910,604149,174857,60,8337,67598,53947,0,6976,9636,1466,0,6685,9507,1240,4,4132,6805,556,0,258,177,320,0,1292,1002,66,45,-1.66,1,108.9,5,3,3.08,3
78791,7,632245,559498,189708,153,8001,32211,50551,76,6554,8619,1635,0,6764,9434,1637,4,4123,6717,876,1,279,167,224,2,12655,11170,4637,4276,-1.66,37,177.4,0,0,0.00,0
78891,8,562198,369145,178573,417,8739,34622,36193,211,5386,5030,1581,4,5949,7357,1886,16,3663,5097,1078,9,308,116,152,2,35136,33658,15714,15348,-7.48,63,177.0,0,0,0.00,0
78991,9,477172,221441,149109,85,8838,51072,38822,0,4369,2258,1131,0,4721,3198,1570,9,2801,1973,854,2,310,94,106,0,35290,34408,21906,21856,-10.02,2,301.1,13,12,0.67,12
79091,10,438003,245656,114750,207,9048,58765,40413,89,4229,2626,678,2,4214,2177,917,5,2465,1295,454,2,354,92,72,0,17097,16298,13726,13586,-10.50,0,0.0,44,42,1.45,41
79191,11,452558,279394,104421,21,8294,69477,44798,5,4515,2914,575,0,3893,2894,587,3,2312,1725,262,2,324,131,74,0,4054,3827,3000,2906,-12.30,0,0.0,43,39,1.83,34
79291,0,456147,339511,119733,24,7798,49798,42989,0,4722,4183,775,0,5169,3461,637,2,3274,2229,283,0,267,166,116,0,2149,2011,1560,1457,-4.84,0,0.0,3,2,2.62,2
79391,1,463447,367832,128093,56,7520,30613,58501,4,4926,4313,655,0,4094,4655,650,2,2491,2894,291,0,249,186,122,2,40221,37650,7077,6619,-6.05,49,132.9,0,0,0.00,0
79491,2,475519,353861,129898,110,7135,53567,67890,0,5380,3536,617,0,5537,3428,724,5,3586,2018,379,1,292,163,83,1,61682,59716,18353,17991,-10.87,35,143.3,0,0,0.00,0
79591,3,438739,310355,105223,95,7129,52670,66785,0,4999,3240,284,1,5226,4318,625,8,3516,2390,261,4,227,204,84,0,63373,62646,32169,32076,-13.28,4,108.1,7,7,3.50,6
79691,4,513997,272176,87535,73,6542,70609,68806,0,5654,3160,208,2,4140,2857,293,5,2578,1620,74,2,225,210,101,0,49992,49644,35807,35738,-13.62,0,0.0,17,17,1.49,17
79791,5,534634,380040,90030,197,6695,95293,56632,0,5112,5052,381,2,5843,3625,357,12,3480,2367,116,8,222,136,145,0,3865,3671,2994,2930,-8.93,0,0.0,58,43,2.42,41
79891,6,507922,472513,99315,242,6303,47280,34095,4,5133,7172,702,5,4448,7070,658,12,2480,4959,266,9,242,177,195,0,577,224,0,0,9.93,0,0.0,6,5,2.45,5
79991,7,545712,449339,108878,200,6970,24989,29559,41,6007,6928,889,0,5932,7816,873,5,3828,5632,457,3,282,166,138,1,11206,9951,1287,1214,-1.40,8,380.9,0,0,0.00,0
80091,8,502979,317257,97993,415,7482,34138,21663,181,4924,4382,810,7,5502,5688,1053,18,3357,3973,572,11,272,131,115,1,20932,19692,6896,6450,-7.13,27,207.6,0,0,0.00,0
80191,9,458128,239916,81602,325,7865,57341,22281,183,4855,2803,629,0,4846,3386,882,12,2967,2235,531,5,284,91,55,1,20835,20101,11318,11074,-9.68,1,326.1,8,8,0.38,8
80291,10,401673,257221,63784,199,8205,59680,23395,94,4279,3077,355,1,4706,3030,414,7,3083,2081,196,2,251,89,40,2,13592,13256,10000,9950,-9.88,0,0.0,19,18,2.17,15
80391,11,377932,287293,65822,253,7532,69379,28156,59,3872,3223,300,0,3607,2949,309,12,2260,1960,137,4,246,111,50,2,5693,5341,4221,4094,-7.15,0,0.0,9,9,3.00,8
80491,0,396739,358675,74338,0,6319,43977,26900,0,4668,4111,400,0,4316,3262,323,0,2877,2109,121,0,222,151,78,0,113,101,113,101,-2.73,0,0.0,0,0,0.00,0
80591,1,369706,418085,91357,0,6075,29618,37972,0,3673,4712,618,0,3907,4483,437,0,2569,2811,208,0,183,233,94,0,24201,22698,6336,5961,-5.54,53,135.1,0,0,0.00,0
80691,2,353549,396147,110464,5,6282,50395,44582,0,3100,3917,766,1,3052,4555,696,0,1836,2642,382,0,177,267,76,0,42799,40784,15462,15006,-10.21,28,122.7,0,0,0.00,0
80791,3,348234,301337,101370,17,6710,46638,44930,0,3126,3489,503,0,3126,4360,808,3,1785,2457,465,1,221,277,70,1,41893,41448,23154,23065,-12.94,1,12.0,4,3,2.67,2
80891,4,379928,322921,84351,28,8160,78504,47993,0,4175,3654,198,1,3115,2854,281,1,1815,1815,81,1,250,120,54,0,35706,35434,24359,24258,-13.05,0,0.0,16,10,2.58,10
80991,5,470288,432711,87558,3,7862,80997,42647,0,5855,5389,304,0,4671,4418,256,0,3160,2886,64,0,223,169,98,0,2323,2209,1641,1536,-7.87,0,0.0,59,45,2.46,44
81091,6,617388,538454,102081,0,7030,47896,32184,0,7670,7781,598,0,6251,7158,499,0,4390,4913,185,0,172,243,134,0,102,80,102,80,0.89,0,0.0,3,3,6.25,3
81191,7,723383,506289,121573,0,6952,32776,37636,0,8842,7499,978,0,7783,8539,822,0,5104,6009,402,0,240,276,136,0,17277,16334,9789,9575,-2.03,91,161.3,0,0,0.00,0
81291,8,719747,316783,135899,40,7129,33818,26914,0,8549,4281,1198,0,9643,6843,1305,1,6602,4690,737,0,299,219,109,0,26827,25733,15061,14944,-8.05,36,126.0,0,0,0.00,0
81391,9,573139,181588,115190,47,8043,42005,29358,0,5897,1841,934,0,6717,2381,1226,1,4175,1466,653,0,349,77,119,0,28098,27486,17589,17563,-10.60,2,198.8,4,4,1.00,4
81491,10,521488,212637,95470,265,8643,58718,33261,96,5636,2210,623,0,6140,1554,769,4,3899,865,425,2,321,77,52,1,22955,22122,17440,17197,-10.27,0,0.0,23,21,1.65,17
81591,11,442131,267965,95278,251,7539,64314,40396,39,4495,2908,611,4,4482,2696,526,13,2630,1686,244,6,318,110,69,0,1483,1251,1324,1186,-4.56,0,0.0,101,79,1.00,76
81691,0,454545,292666,116153,99,6532,37091,43773,0,4822,3473,622,8,4702,3495,476,14,2987,2190,172,11,269,189,93,0,447,306,415,306,1.95,1,144.7,1,1,0.00,1
81791,1,437747,286098,131066,116,7022,30545,71612,0,4608,3002,625,8,4752,3212,590,18,2873,1899,233,17,265,182,93,0,54762,50533,10337,9618,-6.02,67,123.2,0,0,0.00,0
81891,2,433023,273357,138411,66,6110,44049,85594,0,4544,2808,801,4,4221,3081,784,6,2535,1810,465,4,276,140,81,1,78757,76770,24839,24295,-10.96,35,125.7,0,0,0.00,0
81991,3,455255,244525,120193,5,5365,47741,86506,0,4404,2667,425,0,3819,3124,750,1,2221,1812,441,0,230,166,76,1,82669,82252,41128,41094,-14.10,3,114.8,11,9,2.86,9
82091,4,425018,263690,110737,12,4640,75400,88647,0,3942,3126,285,0,4563,2499,274,2,2640,1557,87,1,222,132,82,1,64547,63716,46510,46193,-13.51,2,101.1,15,12,1.98,11
82191,5,407940,360322,120168,14,5078,79467,70952,0,3799,4697,523,0,3609,3580,459,3,1968,2317,143,0,203,148,186,1,4552,4262,2624,2477,-7.68,0,0.0,70,44,1.69,43
82291,6,411877,462508,131035,2,6231,47652,47035,0,4027,6586,793,0,3720,6238,844,2,1991,4194,314,2,256,182,255,0,624,203,16,16,12.91,0,0.0,9,9,6.86,9
82391,7,451043,451911,128465,4,6822,33062,35991,0,4464,6434,847,0,3604,6748,999,1,1903,4627,458,1,202,174,201,0,6750,5711,2042,1794,-0.15,15,239.9,0,0,0.00,0
82491,8,491655,330516,121580,22,7223,27196,26568,3,4902,4370,1057,0,5163,6556,1179,4,3313,4559,596,1,200,126,150,0,26255,25390,9908,9566,-5.52,50,193.0,0,0,0.00,0
82591,9,429364,172471,111779,31,7714,34076,29050,15,3701,1867,898,0,3920,2737,1200,2,2142,1707,680,0,229,87,85,1,24462,23952,13415,13358,-8.88,0,0.0,19,17,0.38,14
82691,10,361114,181660,81082,98,6904,55636,32105,17,2858,1933,477,0,3431,1564,717,7,1825,1003,408,5,290,77,57,0,10033,9718,7330,7264,-9.29,0,0.0,26,23,1.04,22
82791,11,349676,248305,71772,105,5911,64131,30405,30,2823,2696,336,0,2284,1872,325,5,1018,1124,144,0,281,96,65,2,597,429,421,365,-0.09,0,0.0,19,19,3.46,16
82891,0,391137,362962,84837,309,5796,43449,28633,40,3917,4455,571,3,3267,3349,423,15,1927,2099,165,8,249,137,84,0,323,167,101,100,6.47,0,0.0,1,1,1.50,1
82991,1,432014,457906,105355,347,5458,40285,48651,58,4564,5084,610,5,4394,4614,532,15,2772,2929,263,10,243,178,77,2,35197,32614,6559,6184,-5.65,51,100.6,2,0,0.00,0
83091,2,376529,426995,113524,178,5407,40786,55475,0,3527,4551,651,2,4321,6114,702,5,2578,3671,381,2,201,260,92,0,52318,49917,14003,13541,-9.88,22,151.3,1,0,0.00,0
83191,3,312999,278735,92174,172,5440,40514,57627,0,2523,3117,396,5,2670,4050,808,6,1500,2326,440,6,206,203,79,0,54540,53445,23642,23516,-12.90,6,73.8,4,4,1.69,4
83291,4,303479,283106,77462,455,5737,75876,63878,18,2502,3364,208,13,2147,2584,237,25,1060,1478,71,23,196,194,69,0,45261,44491,27776,27647,-13.04,0,0.0,18,13,2.37,12
83391,5,320088,390156,86190,275,5734,76442,53411,19,2960,5194,409,9,2767,4316,317,19,1650,2897,93,16,175,141,106,0,4745,4311,2951,2748,-6.35,0,0.0,51,40,2.26,39
83491,6,364505,449462,99701,321,5511,44850,35933,136,4142,6498,633,7,3360,6440,583,4,2119,4352,230,4,181,183,164,0,326,158,2,0,8.33,0,0.0,6,2,4.50,2
83591,7,402891,387869,102653,274,5901,29268,23610,260,4742,5091,843,1,4588,5814,940,4,3140,3869,448,2,198,148,144,0,5861,5018,1963,1806,-1.17,16,267.3,0,0,0.00,0
83691,8,415245,274966,88871,110,6009,27344,10745,110,4036,3492,682,0,3730,5331,908,2,2247,3570,447,0,185,164,116,0,11213,10077,5352,4788,-4.23,15,244.9,0,0,0.00,0
