step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,matter,c_err,ms_step
2673000,225,21.482,1847.2,784.9,7.205835e7,4.899796e7,205.3,1.694786e7,1.187e-14,8.099069e6,9.975420e6,4.059e-13,3.882e-13,3.988653e4,4.429685e4,2.067244e4,1.825608e4,9.583264e3,5.346779e3,1649,353,2671,1.062150e7,2.27436,0.60878,0.9046,0.3238,2.317,0.21413,3.0450e-4,74764,1.591705e5,4.853874e4,849.9,2.558205e3,6.559386e4,2.490003e4,21277,95372,5403,127,4.098730e5,4.310e-13,1.788
2684880,226,21.441,1922.9,811.7,7.237517e7,4.816116e7,217.0,1.715102e7,1.738e-15,8.129952e6,1.001535e7,2.410e-13,5.312e-13,4.143232e4,4.588904e4,2.389671e4,1.944047e4,1.054937e4,5.957322e3,1845,360,2682,1.040872e7,2.28498,0.61061,0.9041,0.3242,2.338,0.21507,2.8770e-4,74656,1.644862e5,4.900627e4,896.1,2.566642e3,6.703852e4,2.080971e4,18420,95548,5369,127,4.118466e5,3.084e-13,1.794
2696760,227,21.290,1969.1,823.2,7.307749e7,4.830767e7,220.7,1.750386e7,4.469e-15,8.160065e6,1.005637e7,2.881e-13,3.801e-13,4.302790e4,4.750934e4,2.769774e4,2.017742e4,1.291492e4,6.487827e3,2066,362,2694,1.120493e7,2.31430,0.61224,0.9037,0.3249,2.352,0.22003,3.1588e-4,75173,1.683970e5,4.850027e4,918.0,2.616645e3,6.834776e4,1.872982e4,15982,95806,5353,127,4.170976e5,2.826e-13,1.826
2708640,228,21.144,1967.4,822.5,7.218179e7,4.869745e7,214.0,1.730893e7,3.013e-15,8.189727e6,1.009747e7,2.495e-13,3.710e-13,4.299689e4,4.736369e4,2.304537e4,2.012455e4,1.333440e4,6.272175e3,2139,383,2701,1.048003e7,2.33322,0.61438,0.9036,0.3255,2.339,0.22340,3.4636e-4,75693,1.710782e5,4.920611e4,937.4,2.967764e3,6.971034e4,1.965114e4,16244,95958,5238,126,4.206714e5,3.420e-13,1.828
2720520,229,21.399,1952.8,828.8,7.197781e7,4.947377e7,200.8,1.760419e7,2.328e-15,8.220468e6,1.013868e7,2.988e-13,3.908e-13,4.287374e4,4.708747e4,2.076331e4,1.756098e4,1.213250e4,5.871494e3,1978,373,2717,1.121990e7,2.34892,0.61686,0.9036,0.3261,2.359,0.22118,3.4766e-4,75884,1.687269e5,5.041227e4,916.6,3.058611e3,7.152717e4,1.763257e4,15276,96415,5311,126,4.223554e5,2.388e-13,1.780
2732400,230,21.447,1964.6,861.9,7.162905e7,4.910607e7,197.2,1.831479e7,3.661e-15,8.252266e6,1.018142e7,3.514e-13,5.077e-13,4.368018e4,4.869852e4,2.205993e4,1.972752e4,1.188215e4,5.961477e3,2052,384,2725,1.132102e7,2.38582,0.61968,0.9035,0.3267,2.402,0.22100,3.5692e-4,75854,1.705449e5,5.126144e4,904.7,2.995637e3,7.353479e4,1.427705e4,12507,96583,5453,126,4.270613e5,3.178e-13,1.825
2744280,231,21.530,2007.3,841.3,7.176080e7,4.854558e7,215.8,1.765526e7,1.477e-15,8.283501e6,1.022301e7,2.061e-13,4.797e-13,4.272466e4,4.808465e4,2.113692e4,2.135030e4,1.148991e4,6.494312e3,2047,432,2741,1.171693e7,2.42524,0.62469,0.9037,0.3273,2.408,0.22180,3.2065e-4,75879,1.719941e5,5.087689e4,946.6,2.830635e3,7.168044e4,1.684321e4,13953,96576,5510,126,4.313974e5,3.692e-13,1.792
2756160,232,21.522,1973.2,817.8,7.144479e7,4.836403e7,210.5,1.744792e7,8.540e-16,8.314433e6,1.026466e7,3.556e-13,5.738e-13,4.169978e4,4.775153e4,2.055833e4,2.116332e4,1.076852e4,6.097097e3,1781,381,2752,1.068758e7,2.43121,0.62746,0.9037,0.3282,2.394,0.22301,3.9451e-4,76174,1.741011e5,5.095606e4,954.2,3.169208e3,7.227185e4,2.004703e4,15936,96996,5603,126,4.328441e5,3.455e-13,1.804
2768040,233,21.585,1916.3,793.2,7.072354e7,4.790228e7,207.1,1.736076e7,1.566e-14,8.344415e6,1.030508e7,3.117e-13,4.690e-13,4.033076e4,4.638300e4,2.040324e4,1.998098e4,1.034834e4,5.968805e3,1742,398,2762,1.138515e7,2.38435,0.62991,0.9035,0.3288,2.351,0.22028,4.8705e-4,76452,1.698693e5,5.026695e4,909.7,3.878116e3,6.968843e4,2.632367e4,20221,97321,5523,126,4.272272e5,2.461e-13,1.806
2779920,234,21.616,1885.2,801.7,7.071011e7,4.773835e7,204.9,1.766520e7,6.326e-15,8.374563e6,1.034482e7,3.271e-13,3.536e-13,4.057529e4,4.586238e4,2.442943e4,2.203741e4,1.042738e4,6.122394e3,1845,420,2775,1.101360e7,2.33967,0.63244,0.9034,0.3295,2.316,0.21949,4.1860e-4,76515,1.683926e5,5.009304e4,882.0,3.686508e3,6.864332e4,2.608787e4,20653,97605,5405,126,4.222828e5,3.449e-13,1.800
2791800,235,21.358,1915.2,830.4,7.016666e7,4.736820e7,204.0,1.789115e7,8.329e-16,8.402581e6,1.038533e7,3.895e-13,4.665e-13,4.222600e4,4.750800e4,3.390788e4,2.956790e4,1.420818e4,6.995805e3,2156,443,2789,1.183710e7,2.32537,0.63511,0.9032,0.3302,2.312,0.22037,3.6104e-4,76619,1.675987e5,4.896292e4,873.3,3.229464e3,6.844622e4,2.319222e4,18493,97732,5466,126,4.216196e5,3.065e-13,1.804
2803680,236,21.124,1928.5,840.2,7.134975e7,4.812828e7,205.6,1.836545e7,2.434e-15,8.429590e6,1.042602e7,3.224e-13,3.536e-13,4.336844e4,4.867553e4,2.948111e4,2.879391e4,1.635888e4,7.981245e3,2241,449,2809,1.145513e7,2.34139,0.63863,0.9033,0.3309,2.328,0.22396,3.7712e-4,76718,1.706607e5,4.926233e4,886.1,3.225323e3,7.078290e4,1.879318e4,15512,98103,5578,126,4.251456e5,2.395e-13,1.829
2815560,237,21.063,1959.3,866.8,7.238435e7,4.950141e7,205.9,1.846746e7,6.052e-16,8.457555e6,1.046764e7,3.339e-13,4.461e-13,4.403502e4,4.942387e4,2.982327e4,2.548476e4,1.606996e4,7.803412e3,2286,476,2823,1.209118e7,2.36581,0.64185,0.9039,0.3316,2.344,0.22683,4.4243e-4,77010,1.698204e5,4.994273e4,880.7,3.674595e3,7.327802e4,1.449487e4,12053,98410,5593,126,4.293873e5,3.378e-13,1.829
2827440,238,21.089,1940.9,865.1,7.181928e7,4.977712e7,202.5,1.810714e7,1.440e-15,8.484744e6,1.050892e7,3.304e-13,3.483e-13,4.291836e4,4.838212e4,2.742357e4,2.348825e4,1.572960e4,7.109651e3,2110,488,2835,1.106694e7,2.36757,0.64469,0.9043,0.3323,2.343,0.22593,4.4017e-4,77285,1.692656e5,5.045027e4,882.6,4.158851e3,7.306996e4,1.712679e4,14201,98833,5534,126,4.297896e5,2.688e-13,1.810
2839320,239,20.968,1938.3,855.1,7.123580e7,4.915869e7,196.9,1.839848e7,4.252e-15,8.511806e6,1.054903e7,3.490e-13,4.112e-13,4.237852e4,4.734922e4,2.628663e4,2.200196e4,1.531652e4,7.231906e3,2032,498,2846,1.199302e7,2.37279,0.64696,0.9038,0.3328,2.376,0.22193,3.4730e-4,77549,1.676068e5,4.952110e4,877.8,3.531246e3,7.154940e4,1.880384e4,15523,99071,5573,126,4.299188e5,3.554e-13,1.814
2851200,240,21.132,1903.3,835.1,7.080318e7,4.920000e7,199.9,1.789250e7,8.328e-15,8.539621e6,1.058867e7,3.287e-13,4.190e-13,4.179907e4,4.648359e4,2.413450e4,2.147732e4,1.398383e4,6.842737e3,1963,498,2851,1.082127e7,2.32835,0.64965,0.9033,0.3335,2.314,0.21780,3.2670e-4,77402,1.670404e5,5.046844e4,878.9,2.951856e3,6.945693e4,2.592617e4,21149,99449,5706,126,4.242073e5,3.000e-13,1.823
2863080,241,21.163,1868.4,803.1,7.190663e7,4.943048e7,206.3,1.754281e7,9.556e-15,8.568512e6,1.062827e7,3.598e-13,4.020e-13,4.144650e4,4.610903e4,2.403865e4,2.134199e4,1.255605e4,6.514469e3,2013,448,2863,1.103213e7,2.31039,0.65448,0.9031,0.3341,2.313,0.21839,3.3796e-4,77542,1.635045e5,4.946079e4,857.1,2.769832e3,6.683192e4,2.449797e4,21956,99289,5715,126,4.218361e5,3.541e-13,1.803
2874960,242,21.107,1858.3,804.8,7.083053e7,4.867522e7,197.7,1.782478e7,1.379e-14,8.599182e6,1.066924e7,5.764e-13,5.002e-13,4.269552e4,4.724071e4,2.292583e4,2.035324e4,1.202530e4,6.268876e3,2175,394,2874,1.052700e7,2.31812,0.65715,0.9028,0.3347,2.330,0.22034,3.7186e-4,77656,1.669024e5,4.918658e4,860.3,3.181594e3,6.950877e4,1.996307e4,17989,99572,5798,126,4.237986e5,1.902e-13,1.816
2886840,243,21.150,1891.4,821.9,7.092828e7,4.833553e7,203.2,1.794054e7,2.907e-15,8.630868e6,1.071096e7,4.463e-13,4.271e-13,4.312151e4,4.753907e4,2.463556e4,2.106063e4,1.143498e4,5.817052e3,2263,378,2887,1.122202e7,2.31175,0.65968,0.9029,0.3353,2.335,0.21964,3.6104e-4,77566,1.660658e5,4.968504e4,860.0,3.347230e3,7.014212e4,1.997990e4,17471,100033,5817,126,4.234886e5,2.405e-13,1.805
2898720,244,21.122,1899.1,839.3,7.204115e7,4.964125e7,197.6,1.848003e7,1.814e-15,8.663032e6,1.075321e7,5.485e-13,3.977e-13,4.367541e4,4.836862e4,2.471806e4,2.156102e4,1.151174e4,6.117169e3,2240,382,2895,1.112294e7,2.33598,0.66263,0.9028,0.3360,2.369,0.21982,3.4736e-4,77550,1.690867e5,5.018116e4,863.0,3.108829e3,7.170810e4,1.714326e4,14686,100218,5887,126,4.269257e5,3.166e-13,1.817
2910600,245,20.925,1873.9,806.6,7.188897e7,5.013293e7,201.1,1.798541e7,3.521e-15,8.694527e6,1.079525e7,4.765e-13,3.906e-13,4.291420e4,4.820076e4,2.287181e4,2.044392e4,1.141916e4,6.164179e3,2171,393,2908,1.125157e7,2.33880,0.66490,0.9031,0.3366,2.330,0.22491,4.0027e-4,78016,1.693479e5,4.921204e4,865.0,3.293930e3,6.976536e4,2.016673e4,17400,100566,5881,126,4.290957e5,2.976e-13,1.820
2922480,246,21.186,1871.8,803.1,7.190421e7,4.927185e7,208.1,1.759273e7,5.082e-15,8.724583e6,1.083608e7,4.680e-13,3.574e-13,4.129108e4,4.663304e4,2.373971e4,1.959207e4,1.123532e4,5.802908e3,2060,436,2918,1.062329e7,2.31188,0.66738,0.9034,0.3373,2.302,0.22423,3.7118e-4,78311,1.672916e5,4.982362e4,866.3,3.563576e3,6.949939e4,2.353830e4,20162,100705,5919,126,4.261015e5,2.810e-13,1.824
2934360,247,21.181,1814.3,747.6,7.271753e7,4.944849e7,218.4,1.669601e7,2.175e-14,8.751254e6,1.087295e7,5.662e-13,4.286e-13,3.848304e4,4.289358e4,2.347008e4,2.021284e4,1.181236e4,6.027030e3,1920,434,2933,1.028801e7,2.25545,0.66997,0.9036,0.3378,2.259,0.22468,3.7182e-4,78748,1.637860e5,4.860912e4,851.2,3.347813e3,6.519079e4,2.863494e4,24076,101201,6011,125,4.202393e5,4.557e-13,1.810
2946240,248,21.477,1788.6,753.5,7.175469e7,4.926407e7,197.9,1.729027e7,3.016e-14,8.776844e6,1.090875e7,4.323e-13,3.876e-13,3.795376e4,4.123798e4,2.631710e4,1.878870e4,1.236381e4,5.432109e3,1680,422,2949,1.030810e7,2.21988,0.67234,0.9035,0.3384,2.307,0.21868,2.7513e-4,78975,1.630317e5,4.905838e4,836.9,2.952830e3,6.633858e4,2.691270e4,23265,101383,6030,125,4.150762e5,2.726e-13,1.839
2958120,249,21.394,1841.8,769.2,7.085681e7,4.883330e7,198.9,1.730686e7,3.358e-14,8.803507e6,1.094538e7,4.638e-13,4.484e-13,3.947094e4,4.310276e4,2.571222e4,2.322833e4,1.280798e4,6.473471e3,1915,423,2965,1.059880e7,2.23454,0.67492,0.9040,0.3391,2.353,0.21867,2.4226e-4,79156,1.676303e5,4.921779e4,871.1,2.134273e3,6.637605e4,2.373949e4,21093,101660,6026,125,4.175224e5,3.246e-13,1.810
2970000,250,21.352,1900.0,776.0,7.192818e7,4.931380e7,204.0,1.735244e7,2.447e-14,8.830968e6,1.098241e7,5.385e-13,6.014e-13,4.141209e4,4.518967e4,3.058941e4,2.727992e4,1.395014e4,8.164011e3,2072,409,2978,1.022344e7,2.27544,0.67740,0.9043,0.3395,2.379,0.22640,3.7700e-4,79293,1.754877e5,5.041181e4,923.4,2.849788e3,6.874910e4,2.181459e4,18460,102026,6009,124,4.250285e5,3.743e-13,1.817
2981880,251,21.357,1899.3,785.8,7.170312e7,4.891218e7,206.6,1.729061e7,3.404e-14,8.859461e6,1.102045e7,4.991e-13,3.590e-13,4.192988e4,4.609943e4,2.501348e4,2.259862e4,1.343747e4,8.054002e3,1846,355,2993,1.052659e7,2.30435,0.68237,0.9044,0.3402,2.370,0.22800,5.4304e-4,79271,1.754173e5,5.071542e4,904.2,4.488998e3,7.136176e4,2.076221e4,16770,101988,6012,124,4.282937e5,2.643e-13,1.828
2993760,252,21.220,1876.2,786.9,7.138880e7,4.924255e7,199.5,1.736226e7,2.296e-14,8.889021e6,1.105927e7,5.777e-13,2.932e-13,4.201186e4,4.647824e4,2.584350e4,2.333443e4,1.245221e4,7.659614e3,1785,331,3008,1.024342e7,2.30377,0.68484,0.9045,0.3407,2.345,0.22999,4.9709e-4,79448,1.748810e5,5.087338e4,892.2,4.385221e3,7.199413e4,2.161551e4,17259,102433,5876,124,4.290983e5,3.766e-13,1.835
3005640,253,21.206,1906.3,819.7,7.242985e7,4.977039e7,202.1,1.766167e7,3.417e-14,8.918619e6,1.109860e7,5.574e-13,4.365e-13,4.329947e4,4.748210e4,2.618989e4,2.550043e4,1.370116e4,8.159446e3,2037,349,3020,1.093656e7,2.32433,0.68759,0.9048,0.3412,2.375,0.22804,3.8821e-4,79602,1.727989e5,5.037798e4,878.3,3.621579e3,7.328077e4,1.788358e4,14557,102837,5951,124,4.315048e5,3.596e-13,1.814
3017520,254,21.194,1912.7,805.9,7.246592e7,4.952802e7,211.8,1.716395e7,1.519e-14,8.947466e6,1.113782e7,4.694e-13,4.403e-13,4.223390e4,4.693075e4,2.434158e4,2.398993e4,1.338700e4,7.710930e3,2140,363,3033,1.027586e7,2.32270,0.69094,0.9051,0.3417,2.356,0.22424,3.0861e-4,79999,1.752234e5,5.070226e4,900.9,2.943030e3,7.142640e4,2.414147e4,19426,102923,5949,124,4.309240e5,4.004e-13,1.832
3029400,255,21.436,1861.4,782.5,7.187012e7,4.826770e7,214.4,1.704643e7,1.705e-14,8.976378e6,1.117621e7,5.889e-13,4.888e-13,4.146454e4,4.606755e4,2.198006e4,2.207660e4,1.255259e4,7.673990e3,2103,353,3049,1.070851e7,2.28505,0.69408,0.9052,0.3423,2.286,0.22412,2.9950e-4,79918,1.706926e5,5.041437e4,860.5,2.656682e3,6.881003e4,2.716765e4,22680,103322,5859,124,4.272171e5,2.894e-13,1.820
3041280,256,21.621,1877.4,800.3,7.135813e7,4.810251e7,208.6,1.722041e7,4.976e-15,9.005841e6,1.121444e7,5.717e-13,4.089e-13,4.178293e4,4.617531e4,2.338284e4,2.269728e4,1.231986e4,7.939493e3,2079,363,3059,1.025267e7,2.27159,0.69734,0.9054,0.3428,2.285,0.21969,3.3545e-4,79475,1.728121e5,5.119402e4,872.6,2.653130e3,6.982734e4,2.607825e4,22576,103383,5752,124,4.252259e5,2.583e-13,1.834
3053160,257,21.337,1918.1,799.9,7.198090e7,4.858785e7,212.9,1.705736e7,3.101e-14,9.035594e6,1.125320e7,4.968e-13,4.540e-13,4.211063e4,4.657931e4,2.673620e4,2.329110e4,1.235704e4,7.826534e3,1979,365,3075,1.077596e7,2.29326,0.70125,0.9053,0.3433,2.296,0.22521,3.9051e-4,79107,1.749211e5,5.113148e4,900.6,3.029145e3,7.036396e4,2.017302e4,17388,103550,5643,124,4.299659e5,3.749e-13,1.817
3065040,258,21.487,1945.8,815.0,7.175957e7,4.816683e7,213.3,1.705890e7,2.096e-14,9.065278e6,1.129254e7,6.218e-13,4.064e-13,4.230811e4,4.682168e4,2.614687e4,2.335924e4,1.262423e4,7.481179e3,1702,363,3091,1.037672e7,2.30253,0.70527,0.9053,0.3438,2.270,0.22549,3.7166e-4,79057,1.753145e5,5.151138e4,921.2,3.344233e3,7.209379e4,2.092357e4,17699,103635,5639,123,4.317321e5,3.536e-13,1.844
3076920,259,21.328,1879.6,762.0,7.235625e7,4.869628e7,218.5,1.654561e7,2.882e-14,9.093234e6,1.133078e7,5.076e-13,4.046e-13,4.050423e4,4.580689e4,2.474324e4,2.650165e4,1.254804e4,7.560095e3,1647,355,3103,1.060597e7,2.27211,0.70902,0.9054,0.3444,2.235,0.22728,3.7315e-4,79436,1.722643e5,5.004879e4,897.1,3.192402e3,6.803106e4,2.847002e4,23609,103962,5712,124,4.294236e5,2.840e-13,1.826
3088800,260,20.957,1830.9,725.2,7.346627e7,4.912064e7,216.4,1.695298e7,1.362e-14,9.119641e6,1.136726e7,4.346e-13,3.926e-13,3.899353e4,4.357774e4,2.266246e4,2.255293e4,1.258728e4,7.098913e3,1695,356,3115,1.032068e7,2.25200,0.71213,0.9053,0.3449,2.240,0.23221,4.6773e-4,80159,1.726923e5,4.894961e4,891.9,3.870688e3,6.714686e4,2.869709e4,24312,104309,5823,124,4.288932e5,2.997e-13,1.809
3100680,261,20.952,1858.2,753.5,7.305636e7,4.947942e7,213.7,1.688707e7,2.096e-14,9.145221e6,1.140361e7,5.835e-13,4.768e-13,4.019081e4,4.395088e4,2.607989e4,2.141661e4,1.461064e4,7.603904e3,1937,384,3126,1.091175e7,2.25957,0.71556,0.9053,0.3456,2.244,0.23234,4.6066e-4,80409,1.717922e5,4.885534e4,885.7,4.552033e3,6.932031e4,2.368427e4,20018,104277,5798,124,4.291535e5,3.467e-13,1.815
3112560,262,21.144,1897.6,812.8,7.270596e7,4.961647e7,199.8,1.786844e7,2.272e-14,9.169524e6,1.144052e7,5.625e-13,3.391e-13,4.200179e4,4.566702e4,3.096585e4,2.305135e4,1.769878e4,8.757030e3,1960,386,3137,1.095495e7,2.27977,0.71744,0.9057,0.3463,2.281,0.22862,3.8086e-4,80545,1.742726e5,5.035339e4,884.6,3.832106e3,7.313643e4,1.995538e4,16213,104523,5795,124,4.307989e5,3.910e-13,1.846
3124440,263,21.095,1959.6,844.4,7.195237e7,4.933636e7,201.6,1.818442e7,1.291e-14,9.194828e6,1.147947e7,5.968e-13,4.735e-13,4.425261e4,4.779862e4,3.225812e4,2.623433e4,1.894895e4,8.848883e3,2364,428,3147,1.208179e7,2.32672,0.72041,0.9058,0.3467,2.348,0.22978,3.4614e-4,80833,1.755996e5,5.096161e4,903.4,3.104107e3,7.419213e4,1.502876e4,13299,104845,5739,124,4.372487e5,1.964e-13,1.838
3136320,264,21.304,1956.6,841.9,7.155582e7,4.904982e7,205.0,1.801334e7,1.199e-14,9.222666e6,1.151897e7,6.210e-13,4.736e-13,4.418199e4,4.844285e4,2.589773e4,2.675544e4,1.634323e4,8.939690e3,2174,434,3159,1.111569e7,2.35467,0.72374,0.9059,0.3473,2.365,0.22915,3.5086e-4,80828,1.776773e5,5.201787e4,918.4,3.069347e3,7.475641e4,1.768480e4,15183,105172,5714,124,4.409646e5,1.874e-13,1.858
3148200,265,21.122,1938.5,805.6,7.076060e7,4.859597e7,205.2,1.747615e7,1.855e-14,9.250533e6,1.155685e7,5.169e-13,4.116e-13,4.286482e4,4.807277e4,2.393980e4,2.543488e4,1.499849e4,1.019318e4,1912,419,3175,1.129150e7,2.37649,0.72689,0.9062,0.3478,2.362,0.23349,3.7213e-4,80807,1.774223e5,5.134037e4,926.2,2.967152e3,7.300475e4,1.993985e4,16758,105537,5888,124,4.453098e5,3.720e-13,1.848
3160080,266,21.003,1906.8,773.1,7.140518e7,4.855965e7,210.0,1.709211e7,1.460e-14,9.277135e6,1.159287e7,5.509e-13,4.454e-13,4.040271e4,4.564980e4,2.110897e4,2.028348e4,1.380060e4,9.627618e3,1846,386,3194,1.021942e7,2.37630,0.73069,0.9063,0.3483,2.356,0.23768,4.1499e-4,80944,1.784705e5,5.156075e4,933.3,3.477798e3,7.327505e4,2.271514e4,17877,105983,5916,124,4.469925e5,2.246e-13,1.821
3171960,267,20.879,1897.0,768.7,7.233193e7,4.888354e7,208.8,1.743845e7,1.282e-14,9.303353e6,1.162823e7,5.115e-13,5.536e-13,3.982570e4,4.471287e4,2.074797e4,1.923141e4,1.360736e4,9.362523e3,1798,402,3205,1.119159e7,2.36570,0.73303,0.9064,0.3490,2.347,0.23929,4.6324e-4,80945,1.752287e5,5.067659e4,910.7,3.946582e3,7.268216e4,2.297617e4,18620,106407,5933,123,4.466322e5,3.446e-13,1.826
3183840,268,20.792,1869.3,770.6,7.143170e7,4.886697e7,208.3,1.696471e7,1.932e-14,9.328261e6,1.166282e7,5.110e-13,5.277e-13,4.064247e4,4.495372e4,2.566057e4,2.123877e4,1.573423e4,1.035670e4,1976,382,3220,1.008114e7,2.33353,0.73473,0.9063,0.3494,2.296,0.23965,4.7585e-4,81086,1.746852e5,5.014448e4,900.5,4.236467e3,7.153881e4,2.625366e4,21038,106914,5977,122,4.433421e5,2.716e-13,1.825
3195720,269,20.898,1846.4,763.0,7.012918e7,4.804629e7,200.5,1.687127e7,2.738e-14,9.348982e6,1.169543e7,5.662e-13,3.591e-13,4.060689e4,4.379670e4,3.256373e4,2.097164e4,1.988588e4,1.119213e4,1990,360,3233,1.049007e7,2.30227,0.73613,0.9062,0.3500,2.269,0.23819,3.9440e-4,81586,1.718459e5,4.931235e4,879.2,3.865433e3,6.984657e4,2.697288e4,22649,107324,5999,123,4.397274e5,2.275e-13,1.812
3207600,270,21.060,1823.7,749.5,6.926891e7,4.851384e7,186.4,1.700355e7,3.089e-14,9.368625e6,1.172812e7,6.120e-13,3.910e-13,4.025407e4,4.270669e4,2.914296e4,1.980989e4,2.061093e4,1.001779e4,1628,346,3243,9.878501e6,2.29361,0.73851,0.9061,0.3506,2.303,0.23394,3.6942e-4,81969,1.759036e5,4.991152e4,893.3,3.315662e3,7.026021e4,2.708269e4,22699,107621,6219,123,4.381717e5,2.980e-13,1.844
3219480,271,20.976,1838.0,750.0,6.991743e7,4.902681e7,187.3,1.717146e7,3.298e-14,9.389882e6,1.176259e7,4.555e-13,3.512e-13,4.046834e4,4.303764e4,3.253796e4,2.148957e4,1.921225e4,8.563300e3,1635,365,3257,1.063142e7,2.31347,0.74437,0.9060,0.3511,2.313,0.23622,3.8895e-4,82323,1.756054e5,4.937546e4,893.9,3.294509e3,6.991996e4,2.275872e4,19071,107509,6137,122,4.406988e5,3.203e-13,1.831
3231360,272,21.119,1877.7,771.6,7.045902e7,4.898158e7,193.1,1.728555e7,4.547e-14,9.409424e6,1.179735e7,5.101e-13,5.057e-13,4.100928e4,4.458299e4,3.210357e4,2.916482e4,2.146727e4,9.821287e3,1794,359,3267,1.031033e7,2.32204,0.74821,0.9058,0.3517,2.313,0.23411,3.6520e-4,82961,1.788242e5,5.014445e4,915.9,3.426826e3,7.186635e4,2.435374e4,19944,107867,6071,123,4.419050e5,3.834e-13,1.856
3243240,273,21.082,1826.8,741.7,7.061531e7,4.927085e7,194.7,1.708780e7,4.992e-14,9.430321e6,1.183147e7,4.592e-13,5.176e-13,3.987330e4,4.377481e4,2.481657e4,2.615097e4,1.897620e4,9.656607e3,1682,369,3278,1.050968e7,2.29631,0.75171,0.9057,0.3522,2.290,0.23192,3.7546e-4,83288,1.754008e5,5.012164e4,888.5,3.296987e3,7.030640e4,2.738557e4,22385,108155,6198,123,4.391035e5,2.788e-13,1.876
3255120,274,21.183,1821.9,747.9,7.103908e7,4.917090e7,198.3,1.701588e7,3.087e-14,9.454596e6,1.186639e7,5.585e-13,4.853e-13,3.945768e4,4.348169e4,2.362466e4,2.395767e4,1.518246e4,8.564565e3,1644,393,3285,1.008243e7,2.27023,0.75456,0.9054,0.3528,2.284,0.22864,3.6158e-4,83023,1.736053e5,5.102077e4,879.6,3.393509e3,7.073921e4,2.554351e4,22892,108431,6231,122,4.356735e5,2.331e-13,1.828
3267000,275,21.286,1825.1,753.8,7.163960e7,4.905738e7,202.2,1.722670e7,4.174e-14,9.480733e6,1.190207e7,4.252e-13,3.125e-13,4.002446e4,4.379852e4,2.641167e4,2.499304e4,1.388779e4,8.116197e3,1742,389,3297,1.062482e7,2.26281,0.75772,0.9051,0.3532,2.315,0.22817,3.0642e-4,83362,1.710485e5,5.003351e4,864.1,2.969891e3,6.908501e4,2.423826e4,23026,108857,6242,121,4.353710e5,3.079e-13,1.827
3278880,276,21.336,1884.7,791.1,7.209125e7,4.960752e7,196.6,1.796507e7,4.355e-14,9.508576e6,1.193970e7,4.701e-13,3.253e-13,4.199061e4,4.623875e4,2.853588e4,3.000927e4,1.414744e4,8.609624e3,2049,411,3312,1.074696e7,2.32050,0.76072,0.9049,0.3538,2.354,0.23204,3.1759e-4,83652,1.788262e5,5.102504e4,896.0,2.821411e3,7.287602e4,1.790417e4,16043,109183,6418,121,4.436625e5,2.898e-13,1.816
3290760,277,21.412,1881.9,796.6,7.066987e7,4.927063e7,195.3,1.775888e7,4.049e-14,9.537352e6,1.197788e7,4.043e-13,1.942e-13,4.297620e4,4.780823e4,2.600002e4,2.888358e4,1.420028e4,9.624771e3,2105,405,3324,1.089997e7,2.34044,0.76382,0.9047,0.3543,2.307,0.23457,4.0742e-4,84006,1.821446e5,5.153544e4,888.7,3.298382e3,7.389301e4,2.236110e4,17904,109586,6504,121,4.473557e5,3.740e-13,1.820
3302640,278,21.263,1857.8,777.0,6.997727e7,4.909334e7,192.2,1.738131e7,4.179e-14,9.566906e6,1.201599e7,6.526e-13,4.488e-13,4.284235e4,4.739058e4,2.523479e4,2.574637e4,1.328827e4,9.281194e3,1908,368,3333,1.032404e7,2.33208,0.76730,0.9046,0.3549,2.270,0.23730,5.8188e-4,84624,1.815675e5,5.185006e4,893.7,4.369785e3,7.364433e4,2.478660e4,20039,109882,6504,121,4.477372e5,4.056e-13,1.838
3314520,279,21.130,1883.4,797.5,7.065286e7,4.896957e7,192.7,1.774510e7,3.737e-14,9.596332e6,1.205470e7,4.973e-13,4.935e-13,4.316078e4,4.738052e4,2.986604e4,2.576770e4,1.373478e4,8.671881e3,1983,393,3343,1.110545e7,2.33274,0.77042,0.9049,0.3553,2.303,0.23688,5.3707e-4,84909,1.788544e5,5.115967e4,886.1,4.849076e3,7.413933e4,2.279910e4,18613,110261,6568,122,4.483229e5,3.125e-13,1.837
3326400,280,21.329,1911.6,833.3,7.164179e7,4.889867e7,206.8,1.760837e7,4.252e-14,9.625105e6,1.209342e7,5.624e-13,3.823e-13,4.358156e4,4.789348e4,2.898549e4,2.518090e4,1.480856e4,9.170595e3,2103,404,3353,1.061016e7,2.34320,0.77362,0.9052,0.3558,2.345,0.23765,3.5486e-4,84969,1.776011e5,5.286198e4,875.9,3.881974e3,7.594500e4,1.743766e4,15010,110492,6658,122,4.502853e5,3.609e-13,1.848
